,fecha,valordemanda,Año,Mes,Dia,DiaSemana
602,2012-08-25,703954.72,2012,8,25,6
603,2012-08-26,635310.09,2012,8,26,7
604,2012-08-27,769034.71,2012,8,27,1
605,2012-08-28,792577.57,2012,8,28,2
606,2012-08-29,798833.16,2012,8,29,3
607,2012-08-30,779644.66,2012,8,30,4
608,2012-08-31,741246.96,2012,8,31,5
609,2012-09-01,657280.86,2012,9,1,6
610,2012-09-02,599831.46,2012,9,2,7
611,2012-09-03,719588.46,2012,9,3,1
612,2012-09-04,746336.28,2012,9,4,2
613,2012-09-05,756205.01,2012,9,5,3
614,2012-09-06,766189.15,2012,9,6,4
615,2012-09-07,764626.09,2012,9,7,5
616,2012-09-08,677553.68,2012,9,8,6
617,2012-09-09,619086.29,2012,9,9,7
618,2012-09-10,728675.15,2012,9,10,1
619,2012-09-11,734182.0,2012,9,11,2
620,2012-09-12,769517.47,2012,9,12,3
621,2012-09-13,755981.0,2012,9,13,4
622,2012-09-14,741188.08,2012,9,14,5
623,2012-09-15,662538.71,2012,9,15,6
624,2012-09-16,610032.7,2012,9,16,7
625,2012-09-17,739846.07,2012,9,17,1
626,2012-09-18,762889.02,2012,9,18,2
627,2012-09-19,763447.55,2012,9,19,3
628,2012-09-20,755128.62,2012,9,20,4
629,2012-09-21,749653.88,2012,9,21,5
630,2012-09-22,668323.56,2012,9,22,6
631,2012-09-23,608901.61,2012,9,23,7
632,2012-09-24,708788.15,2012,9,24,1
633,2012-09-25,723867.88,2012,9,25,2
634,2012-09-26,703756.32,2012,9,26,3
635,2012-09-27,703278.77,2012,9,27,4
636,2012-09-28,704840.5,2012,9,28,5
637,2012-09-29,619337.17,2012,9,29,6
638,2012-09-30,564114.72,2012,9,30,7
639,2012-10-01,677922.41,2012,10,1,1
640,2012-10-02,703241.05,2012,10,2,2
641,2012-10-03,709260.71,2012,10,3,3
642,2012-10-04,715320.23,2012,10,4,4
643,2012-10-05,710463.08,2012,10,5,5
644,2012-10-06,633565.65,2012,10,6,6
645,2012-10-07,581262.35,2012,10,7,7
646,2012-10-08,705009.41,2012,10,8,1
647,2012-10-09,713443.65,2012,10,9,2
648,2012-10-10,728315.05,2012,10,10,3
649,2012-10-11,715376.2,2012,10,11,4
650,2012-10-12,593334.5,2012,10,12,5
651,2012-10-13,593843.94,2012,10,13,6
652,2012-10-14,565672.24,2012,10,14,7
653,2012-10-15,678425.67,2012,10,15,1
654,2012-10-16,700805.33,2012,10,16,2
655,2012-10-17,706355.39,2012,10,17,3
656,2012-10-18,716482.43,2012,10,18,4
657,2012-10-19,714750.95,2012,10,19,5
658,2012-10-20,632022.74,2012,10,20,6
659,2012-10-21,575053.31,2012,10,21,7
660,2012-10-22,688473.73,2012,10,22,1
661,2012-10-23,704341.42,2012,10,23,2
662,2012-10-24,707923.08,2012,10,24,3
663,2012-10-25,699469.89,2012,10,25,4
664,2012-10-26,689026.38,2012,10,26,5
665,2012-10-27,619146.25,2012,10,27,6
666,2012-10-28,599017.75,2012,10,28,7
667,2012-10-29,704861.28,2012,10,29,1
668,2012-10-30,743541.6,2012,10,30,2
669,2012-10-31,730898.04,2012,10,31,3
670,2012-11-01,621092.36,2012,11,1,4
671,2012-11-02,663916.44,2012,11,2,5
672,2012-11-03,634741.05,2012,11,3,6
673,2012-11-04,594231.19,2012,11,4,7
674,2012-11-05,714752.17,2012,11,5,1
675,2012-11-06,746841.67,2012,11,6,2
676,2012-11-07,765094.03,2012,11,7,3
677,2012-11-08,757285.31,2012,11,8,4
678,2012-11-09,739292.62,2012,11,9,5
679,2012-11-10,662403.81,2012,11,10,6
680,2012-11-11,621605.55,2012,11,11,7
681,2012-11-12,744685.89,2012,11,12,1
682,2012-11-13,757897.64,2012,11,13,2
683,2012-11-14,674441.29,2012,11,14,3
684,2012-11-15,730407.64,2012,11,15,4
685,2012-11-16,733299.13,2012,11,16,5
686,2012-11-17,661155.85,2012,11,17,6
687,2012-11-18,605372.54,2012,11,18,7
688,2012-11-19,729206.84,2012,11,19,1
689,2012-11-20,751211.35,2012,11,20,2
690,2012-11-21,751592.41,2012,11,21,3
691,2012-11-22,753514.27,2012,11,22,4
692,2012-11-23,748022.03,2012,11,23,5
693,2012-11-24,665933.45,2012,11,24,6
694,2012-11-25,612080.3,2012,11,25,7
695,2012-11-26,741286.43,2012,11,26,1
696,2012-11-27,779676.69,2012,11,27,2
697,2012-11-28,797059.65,2012,11,28,3
698,2012-11-29,796912.73,2012,11,29,4
699,2012-11-30,805332.34,2012,11,30,5
700,2012-12-01,730673.37,2012,12,1,6
701,2012-12-02,686912.64,2012,12,2,7
702,2012-12-03,803050.25,2012,12,3,1
703,2012-12-04,819703.47,2012,12,4,2
704,2012-12-05,809498.2,2012,12,5,3
705,2012-12-06,717587.36,2012,12,6,4
706,2012-12-07,751721.7,2012,12,7,5
707,2012-12-08,687496.21,2012,12,8,6
708,2012-12-09,668088.29,2012,12,9,7
709,2012-12-10,815463.83,2012,12,10,1
710,2012-12-11,836366.47,2012,12,11,2
711,2012-12-12,842940.98,2012,12,12,3
712,2012-12-13,837528.23,2012,12,13,4
713,2012-12-14,818103.05,2012,12,14,5
714,2012-12-15,713775.51,2012,12,15,6
715,2012-12-16,656334.5,2012,12,16,7
716,2012-12-17,766711.17,2012,12,17,1
717,2012-12-18,787234.24,2012,12,18,2
718,2012-12-19,783055.28,2012,12,19,3
719,2012-12-20,768316.75,2012,12,20,4
720,2012-12-21,736141.45,2012,12,21,5
721,2012-12-22,660839.22,2012,12,22,6
722,2012-12-23,618533.82,2012,12,23,7
723,2012-12-24,622377.04,2012,12,24,1
724,2012-12-25,549512.85,2012,12,25,2
725,2012-12-26,649215.18,2012,12,26,3
726,2012-12-27,697898.32,2012,12,27,4
727,2012-12-28,700830.92,2012,12,28,5
728,2012-12-29,661885.4,2012,12,29,6
729,2012-12-30,626244.29,2012,12,30,7
730,2012-12-31,661074.83,2012,12,31,1
731,2013-01-01,581423.44,2013,1,1,2
732,2013-01-02,730434.57,2013,1,2,3
733,2013-01-03,764201.37,2013,1,3,4
734,2013-01-04,760902.02,2013,1,4,5
735,2013-01-05,684806.21,2013,1,5,6
736,2013-01-06,623967.04,2013,1,6,7
737,2013-01-07,715975.22,2013,1,7,1
738,2013-01-08,811354.81,2013,1,8,2
739,2013-01-09,826810.06,2013,1,9,3
740,2013-01-10,815089.53,2013,1,10,4
741,2013-01-11,802819.2,2013,1,11,5
742,2013-01-12,719353.76,2013,1,12,6
743,2013-01-13,681363.8,2013,1,13,7
744,2013-01-14,814785.75,2013,1,14,1
745,2013-01-15,834696.44,2013,1,15,2
746,2013-01-16,839515.05,2013,1,16,3
747,2013-01-17,817775.58,2013,1,17,4
748,2013-01-18,807420.47,2013,1,18,5
749,2013-01-19,722947.39,2013,1,19,6
750,2013-01-20,678373.46,2013,1,20,7
751,2013-01-21,801764.13,2013,1,21,1
752,2013-01-22,844409.33,2013,1,22,2
753,2013-01-23,847769.3,2013,1,23,3
754,2013-01-24,832737.56,2013,1,24,4
755,2013-01-25,818434.48,2013,1,25,5
756,2013-01-26,717680.76,2013,1,26,6
757,2013-01-27,671157.93,2013,1,27,7
758,2013-01-28,787520.88,2013,1,28,1
759,2013-01-29,801648.12,2013,1,29,2
760,2013-01-30,795016.63,2013,1,30,3
761,2013-01-31,781285.88,2013,1,31,4
762,2013-02-01,774265.3,2013,2,1,5
763,2013-02-02,705966.31,2013,2,2,6
764,2013-02-03,662715.78,2013,2,3,7
765,2013-02-04,785117.61,2013,2,4,1
766,2013-02-05,792778.83,2013,2,5,2
767,2013-02-06,807976.25,2013,2,6,3
768,2013-02-07,816800.1,2013,2,7,4
769,2013-02-08,815858.11,2013,2,8,5
770,2013-02-09,732072.09,2013,2,9,6
771,2013-02-10,683070.08,2013,2,10,7
772,2013-02-11,812146.57,2013,2,11,1
773,2013-02-12,819488.94,2013,2,12,2
774,2013-02-13,812187.67,2013,2,13,3
775,2013-02-14,793794.68,2013,2,14,4
776,2013-02-15,778884.22,2013,2,15,5
777,2013-02-16,704779.53,2013,2,16,6
778,2013-02-17,658932.27,2013,2,17,7
779,2013-02-18,768945.76,2013,2,18,1
780,2013-02-19,793695.45,2013,2,19,2
781,2013-02-20,782484.36,2013,2,20,3
782,2013-02-21,786310.91,2013,2,21,4
783,2013-02-22,788440.07,2013,2,22,5
784,2013-02-23,725757.55,2013,2,23,6
785,2013-02-24,681730.67,2013,2,24,7
786,2013-02-25,819832.38,2013,2,25,1
787,2013-02-26,838268.53,2013,2,26,2
788,2013-02-27,848126.63,2013,2,27,3
789,2013-02-28,842562.68,2013,2,28,4
790,2013-03-01,830604.43,2013,3,1,5
791,2013-03-02,721038.69,2013,3,2,6
792,2013-03-03,663923.62,2013,3,3,7
793,2013-03-04,800304.89,2013,3,4,1
794,2013-03-05,797880.59,2013,3,5,2
795,2013-03-06,781004.98,2013,3,6,3
796,2013-03-07,777776.33,2013,3,7,4
797,2013-03-08,755080.06,2013,3,8,5
798,2013-03-09,668233.59,2013,3,9,6
799,2013-03-10,621900.86,2013,3,10,7
800,2013-03-11,750378.73,2013,3,11,1
801,2013-03-12,778753.7,2013,3,12,2
802,2013-03-13,802641.91,2013,3,13,3
803,2013-03-14,807954.12,2013,3,14,4
804,2013-03-15,786631.09,2013,3,15,5
805,2013-03-16,711564.69,2013,3,16,6
806,2013-03-17,653386.59,2013,3,17,7
807,2013-03-18,730755.49,2013,3,18,1
808,2013-03-19,752257.92,2013,3,19,2
809,2013-03-20,762809.65,2013,3,20,3
810,2013-03-21,760946.42,2013,3,21,4
811,2013-03-22,756566.72,2013,3,22,5
812,2013-03-23,677655.45,2013,3,23,6
813,2013-03-24,621270.89,2013,3,24,7
814,2013-03-25,736376.11,2013,3,25,1
815,2013-03-26,737553.8,2013,3,26,2
816,2013-03-27,715779.84,2013,3,27,3
817,2013-03-28,632074.96,2013,3,28,4
818,2013-03-29,587332.84,2013,3,29,5
819,2013-03-30,596986.23,2013,3,30,6
820,2013-03-31,552554.19,2013,3,31,7
821,2013-04-01,634162.49,2013,4,1,1
822,2013-04-02,710288.02,2013,4,2,2
823,2013-04-03,733481.31,2013,4,3,3
824,2013-04-04,739726.34,2013,4,4,4
825,2013-04-05,749848.71,2013,4,5,5
826,2013-04-06,675280.36,2013,4,6,6
827,2013-04-07,625336.72,2013,4,7,7
828,2013-04-08,730582.37,2013,4,8,1
829,2013-04-09,750716.24,2013,4,9,2
830,2013-04-10,742928.22,2013,4,10,3
831,2013-04-11,733774.08,2013,4,11,4
832,2013-04-12,722978.97,2013,4,12,5
833,2013-04-13,634822.71,2013,4,13,6
834,2013-04-14,574971.99,2013,4,14,7
835,2013-04-15,683586.54,2013,4,15,1
836,2013-04-16,700476.88,2013,4,16,2
837,2013-04-17,697941.11,2013,4,17,3
838,2013-04-18,696885.8,2013,4,18,4
839,2013-04-19,698922.93,2013,4,19,5
840,2013-04-20,621993.47,2013,4,20,6
841,2013-04-21,570468.04,2013,4,21,7
842,2013-04-22,678545.85,2013,4,22,1
843,2013-04-23,686511.62,2013,4,23,2
844,2013-04-24,694266.77,2013,4,24,3
845,2013-04-25,703180.21,2013,4,25,4
846,2013-04-26,703108.12,2013,4,26,5
847,2013-04-27,632757.61,2013,4,27,6
848,2013-04-28,601718.35,2013,4,28,7
849,2013-04-29,724915.21,2013,4,29,1
850,2013-04-30,723269.67,2013,4,30,2
851,2013-05-01,588773.33,2013,5,1,3
852,2013-05-02,666701.01,2013,5,2,4
853,2013-05-03,682986.81,2013,5,3,5
854,2013-05-04,616333.38,2013,5,4,6
855,2013-05-05,565184.36,2013,5,5,7
856,2013-05-06,678637.88,2013,5,6,1
857,2013-05-07,701677.48,2013,5,7,2
858,2013-05-08,701455.63,2013,5,8,3
859,2013-05-09,702372.22,2013,5,9,4
860,2013-05-10,700100.64,2013,5,10,5
861,2013-05-11,620528.76,2013,5,11,6
862,2013-05-12,570194.18,2013,5,12,7
863,2013-05-13,677247.3,2013,5,13,1
864,2013-05-14,700592.65,2013,5,14,2
865,2013-05-15,692304.06,2013,5,15,3
866,2013-05-16,697417.57,2013,5,16,4
867,2013-05-17,696675.37,2013,5,17,5
868,2013-05-18,626737.45,2013,5,18,6
869,2013-05-19,577263.05,2013,5,19,7
870,2013-05-20,679753.92,2013,5,20,1
871,2013-05-21,708851.76,2013,5,21,2
872,2013-05-22,706283.62,2013,5,22,3
873,2013-05-23,703239.18,2013,5,23,4
874,2013-05-24,693688.57,2013,5,24,5
875,2013-05-25,619988.41,2013,5,25,6
876,2013-05-26,567347.79,2013,5,26,7
877,2013-05-27,676174.86,2013,5,27,1
878,2013-05-28,694807.25,2013,5,28,2
879,2013-05-29,699772.06,2013,5,29,3
880,2013-05-30,681976.82,2013,5,30,4
881,2013-05-31,686276.37,2013,5,31,5
882,2013-06-01,624333.94,2013,6,1,6
883,2013-06-02,572382.19,2013,6,2,7
884,2013-06-03,678049.86,2013,6,3,1
885,2013-06-04,700056.99,2013,6,4,2
886,2013-06-05,703386.01,2013,6,5,3
887,2013-06-06,703083.35,2013,6,6,4
888,2013-06-07,695653.14,2013,6,7,5
889,2013-06-08,622707.63,2013,6,8,6
890,2013-06-09,574945.63,2013,6,9,7
891,2013-06-10,684211.15,2013,6,10,1
892,2013-06-11,713282.92,2013,6,11,2
893,2013-06-12,730284.42,2013,6,12,3
894,2013-06-13,740916.97,2013,6,13,4
895,2013-06-14,738178.73,2013,6,14,5
896,2013-06-15,659230.18,2013,6,15,6
897,2013-06-16,606200.02,2013,6,16,7
898,2013-06-17,706580.18,2013,6,17,1
899,2013-06-18,708202.31,2013,6,18,2
900,2013-06-19,706573.6,2013,6,19,3
901,2013-06-20,709725.87,2013,6,20,4
902,2013-06-21,704440.63,2013,6,21,5
903,2013-06-22,640770.96,2013,6,22,6
904,2013-06-23,590649.7,2013,6,23,7
905,2013-06-24,652308.28,2013,6,24,1
906,2013-06-25,712613.76,2013,6,25,2
907,2013-06-26,723067.12,2013,6,26,3
908,2013-06-27,724942.17,2013,6,27,4
909,2013-06-28,719050.41,2013,6,28,5
910,2013-06-29,652612.47,2013,6,29,6
911,2013-06-30,602032.34,2013,6,30,7
912,2013-07-01,721598.39,2013,7,1,1
913,2013-07-02,741221.45,2013,7,2,2
914,2013-07-03,755581.14,2013,7,3,3
915,2013-07-04,770806.3,2013,7,4,4
916,2013-07-05,772491.14,2013,7,5,5
917,2013-07-06,694127.05,2013,7,6,6
918,2013-07-07,641752.95,2013,7,7,7
919,2013-07-08,769235.48,2013,7,8,1
920,2013-07-09,799509.07,2013,7,9,2
921,2013-07-10,803366.85,2013,7,10,3
922,2013-07-11,797754.22,2013,7,11,4
923,2013-07-12,786949.72,2013,7,12,5
924,2013-07-13,698610.08,2013,7,13,6
925,2013-07-14,627013.29,2013,7,14,7
926,2013-07-15,758386.89,2013,7,15,1
927,2013-07-16,781426.3,2013,7,16,2
928,2013-07-17,788577.35,2013,7,17,3
929,2013-07-18,786118.25,2013,7,18,4
930,2013-07-19,782809.9,2013,7,19,5
931,2013-07-20,693536.72,2013,7,20,6
932,2013-07-21,626255.28,2013,7,21,7
933,2013-07-22,762218.99,2013,7,22,1
934,2013-07-23,787064.14,2013,7,23,2
935,2013-07-24,791853.64,2013,7,24,3
936,2013-07-25,779107.12,2013,7,25,4
937,2013-07-26,776045.83,2013,7,26,5
938,2013-07-27,689174.31,2013,7,27,6
939,2013-07-28,619150.33,2013,7,28,7
940,2013-07-29,722658.4,2013,7,29,1
941,2013-07-30,744118.29,2013,7,30,2
942,2013-07-31,751872.54,2013,7,31,3
943,2013-08-01,777720.79,2013,8,1,4
944,2013-08-02,778536.84,2013,8,2,5
945,2013-08-03,681249.22,2013,8,3,6
946,2013-08-04,623417.34,2013,8,4,7
947,2013-08-05,739046.16,2013,8,5,1
948,2013-08-06,754481.93,2013,8,6,2
949,2013-08-07,743774.18,2013,8,7,3
950,2013-08-08,720410.0,2013,8,8,4
951,2013-08-09,716673.63,2013,8,9,5
952,2013-08-10,661440.88,2013,8,10,6
953,2013-08-11,616117.84,2013,8,11,7
954,2013-08-12,721909.34,2013,8,12,1
955,2013-08-13,737196.48,2013,8,13,2
956,2013-08-14,733952.11,2013,8,14,3
957,2013-08-15,648637.86,2013,8,15,4
958,2013-08-16,706583.47,2013,8,16,5
959,2013-08-17,664342.21,2013,8,17,6
960,2013-08-18,624227.02,2013,8,18,7
961,2013-08-19,747077.45,2013,8,19,1
962,2013-08-20,764748.52,2013,8,20,2
963,2013-08-21,771050.76,2013,8,21,3
964,2013-08-22,768365.49,2013,8,22,4
965,2013-08-23,759885.3,2013,8,23,5
966,2013-08-24,681932.43,2013,8,24,6
967,2013-08-25,614303.04,2013,8,25,7
968,2013-08-26,722465.88,2013,8,26,1
969,2013-08-27,736295.97,2013,8,27,2
970,2013-08-28,733583.59,2013,8,28,3
971,2013-08-29,715821.18,2013,8,29,4
972,2013-08-30,715537.22,2013,8,30,5
973,2013-08-31,644275.52,2013,8,31,6
974,2013-09-01,600055.06,2013,9,1,7
975,2013-09-02,724212.5,2013,9,2,1
976,2013-09-03,750681.27,2013,9,3,2
977,2013-09-04,757056.4,2013,9,4,3
978,2013-09-05,753212.64,2013,9,5,4
979,2013-09-06,746132.39,2013,9,6,5
980,2013-09-07,653756.62,2013,9,7,6
981,2013-09-08,591770.71,2013,9,8,7
982,2013-09-09,701055.87,2013,9,9,1
983,2013-09-10,733490.34,2013,9,10,2
984,2013-09-11,704492.54,2013,9,11,3
985,2013-09-12,725251.0,2013,9,12,4
986,2013-09-13,727091.55,2013,9,13,5
987,2013-09-14,653479.01,2013,9,14,6
988,2013-09-15,600883.81,2013,9,15,7
989,2013-09-16,720341.43,2013,9,16,1
990,2013-09-17,735355.39,2013,9,17,2
991,2013-09-18,741366.22,2013,9,18,3
992,2013-09-19,741947.58,2013,9,19,4
993,2013-09-20,732073.1,2013,9,20,5
994,2013-09-21,655737.27,2013,9,21,6
995,2013-09-22,600721.64,2013,9,22,7
996,2013-09-23,715513.48,2013,9,23,1
997,2013-09-24,729984.65,2013,9,24,2
998,2013-09-25,738199.5,2013,9,25,3
999,2013-09-26,738815.48,2013,9,26,4
1000,2013-09-27,734685.26,2013,9,27,5
1001,2013-09-28,642661.85,2013,9,28,6
1002,2013-09-29,579512.79,2013,9,29,7
1003,2013-09-30,698366.92,2013,9,30,1
1004,2013-10-01,732104.18,2013,10,1,2
1005,2013-10-02,734695.49,2013,10,2,3
1006,2013-10-03,746056.55,2013,10,3,4
1007,2013-10-04,727208.93,2013,10,4,5
1008,2013-10-05,629678.07,2013,10,5,6
1009,2013-10-06,572846.91,2013,10,6,7
1010,2013-10-07,684506.66,2013,10,7,1
1011,2013-10-08,701128.97,2013,10,8,2
1012,2013-10-09,687262.19,2013,10,9,3
1013,2013-10-10,703013.39,2013,10,10,4
1014,2013-10-11,691598.2,2013,10,11,5
1015,2013-10-12,592102.61,2013,10,12,6
1016,2013-10-13,561846.1,2013,10,13,7
1017,2013-10-14,677759.14,2013,10,14,1
1018,2013-10-15,705886.21,2013,10,15,2
1019,2013-10-16,707209.73,2013,10,16,3
1020,2013-10-17,707410.55,2013,10,17,4
1021,2013-10-18,706640.82,2013,10,18,5
1022,2013-10-19,633070.33,2013,10,19,6
1023,2013-10-20,575105.17,2013,10,20,7
1024,2013-10-21,691738.51,2013,10,21,1
1025,2013-10-22,715656.22,2013,10,22,2
1026,2013-10-23,707450.25,2013,10,23,3
1027,2013-10-24,711503.89,2013,10,24,4
1028,2013-10-25,696463.46,2013,10,25,5
1029,2013-10-26,621465.25,2013,10,26,6
1030,2013-10-27,590601.1,2013,10,27,7
1031,2013-10-28,685511.27,2013,10,28,1
1032,2013-10-29,700486.71,2013,10,29,2
1033,2013-10-30,700917.85,2013,10,30,3
1034,2013-10-31,692880.72,2013,10,31,4
1035,2013-11-01,603540.61,2013,11,1,5
1036,2013-11-02,607441.1,2013,11,2,6
1037,2013-11-03,574005.74,2013,11,3,7
1038,2013-11-04,699680.12,2013,11,4,1
1039,2013-11-05,711779.17,2013,11,5,2
1040,2013-11-06,712170.78,2013,11,6,3
1041,2013-11-07,714985.1,2013,11,7,4
1042,2013-11-08,707064.59,2013,11,8,5
1043,2013-11-09,628654.36,2013,11,9,6
1044,2013-11-10,582328.87,2013,11,10,7
1045,2013-11-11,693122.73,2013,11,11,1
1046,2013-11-12,708657.54,2013,11,12,2
1047,2013-11-13,716267.1,2013,11,13,3
1048,2013-11-14,719024.82,2013,11,14,4
1049,2013-11-15,727424.31,2013,11,15,5
1050,2013-11-16,675181.2,2013,11,16,6
1051,2013-11-17,629202.99,2013,11,17,7
1052,2013-11-18,759199.43,2013,11,18,1
1053,2013-11-19,773495.83,2013,11,19,2
1054,2013-11-20,783662.4,2013,11,20,3
1055,2013-11-21,796550.88,2013,11,21,4
1056,2013-11-22,791408.39,2013,11,22,5
1057,2013-11-23,715389.31,2013,11,23,6
1058,2013-11-24,666655.65,2013,11,24,7
1059,2013-11-25,800361.94,2013,11,25,1
1060,2013-11-26,826728.74,2013,11,26,2
1061,2013-11-27,832539.39,2013,11,27,3
1062,2013-11-28,841017.66,2013,11,28,4
1063,2013-11-29,827541.59,2013,11,29,5
1064,2013-11-30,749072.98,2013,11,30,6
1065,2013-12-01,691115.09,2013,12,1,7
1066,2013-12-02,820661.14,2013,12,2,1
1067,2013-12-03,821993.07,2013,12,3,2
1068,2013-12-04,814330.93,2013,12,4,3
1069,2013-12-05,805321.19,2013,12,5,4
1070,2013-12-06,704727.87,2013,12,6,5
1071,2013-12-07,704304.94,2013,12,7,6
1072,2013-12-08,680331.75,2013,12,8,7
1073,2013-12-09,778259.23,2013,12,9,1
1074,2013-12-10,826938.24,2013,12,10,2
1075,2013-12-11,825698.05,2013,12,11,3
1076,2013-12-12,819786.82,2013,12,12,4
1077,2013-12-13,814432.73,2013,12,13,5
1078,2013-12-14,722534.7,2013,12,14,6
1079,2013-12-15,671365.9,2013,12,15,7
1080,2013-12-16,797656.84,2013,12,16,1
1081,2013-12-17,809100.14,2013,12,17,2
1082,2013-12-18,803384.24,2013,12,18,3
1083,2013-12-19,802017.72,2013,12,19,4
1084,2013-12-20,775473.37,2013,12,20,5
1085,2013-12-21,708412.09,2013,12,21,6
1086,2013-12-22,664621.11,2013,12,22,7
1087,2013-12-23,729249.57,2013,12,23,1
1088,2013-12-24,675117.15,2013,12,24,2
1089,2013-12-25,576533.63,2013,12,25,3
1090,2013-12-26,679088.37,2013,12,26,4
1091,2013-12-27,704759.18,2013,12,27,5
1092,2013-12-28,656652.46,2013,12,28,6
1093,2013-12-29,628021.87,2013,12,29,7
1094,2013-12-30,712358.82,2013,12,30,1
1095,2013-12-31,679097.62,2013,12,31,2
1096,2014-01-01,585187.71,2014,1,1,3
1097,2014-01-02,715794.16,2014,1,2,4
1098,2014-01-03,721981.11,2014,1,3,5
1099,2014-01-04,679475.49,2014,1,4,6
1100,2014-01-05,641269.38,2014,1,5,7
1101,2014-01-06,604080.25,2014,1,6,1
1102,2014-01-07,753530.76,2014,1,7,2
1103,2014-01-08,780952.32,2014,1,8,3
1104,2014-01-09,783659.24,2014,1,9,4
1105,2014-01-10,782076.2,2014,1,10,5
1106,2014-01-11,707705.5,2014,1,11,6
1107,2014-01-12,659561.82,2014,1,12,7
1108,2014-01-13,785574.69,2014,1,13,1
1109,2014-01-14,801855.67,2014,1,14,2
1110,2014-01-15,798151.06,2014,1,15,3
1111,2014-01-16,797720.02,2014,1,16,4
1112,2014-01-17,792593.88,2014,1,17,5
1113,2014-01-18,717442.49,2014,1,18,6
1114,2014-01-19,670802.98,2014,1,19,7
1115,2014-01-20,799958.48,2014,1,20,1
1116,2014-01-21,823668.63,2014,1,21,2
1117,2014-01-22,821130.6,2014,1,22,3
1118,2014-01-23,809113.58,2014,1,23,4
1119,2014-01-24,802959.16,2014,1,24,5
1120,2014-01-25,710079.88,2014,1,25,6
1121,2014-01-26,646078.49,2014,1,26,7
1122,2014-01-27,773407.42,2014,1,27,1
1123,2014-01-28,811722.1,2014,1,28,2
1124,2014-01-29,809906.15,2014,1,29,3
1125,2014-01-30,810110.63,2014,1,30,4
1126,2014-01-31,803820.83,2014,1,31,5
1127,2014-02-01,724514.78,2014,2,1,6
1128,2014-02-02,670585.04,2014,2,2,7
1129,2014-02-03,815898.7,2014,2,3,1
1130,2014-02-04,832074.6,2014,2,4,2
1131,2014-02-05,816496.48,2014,2,5,3
1132,2014-02-06,798020.73,2014,2,6,4
1133,2014-02-07,791549.87,2014,2,7,5
1134,2014-02-08,718889.12,2014,2,8,6
1135,2014-02-09,675911.06,2014,2,9,7
1136,2014-02-10,800282.51,2014,2,10,1
1137,2014-02-11,837913.45,2014,2,11,2
1138,2014-02-12,822246.96,2014,2,12,3
1139,2014-02-13,794927.97,2014,2,13,4
1140,2014-02-14,770057.09,2014,2,14,5
1141,2014-02-15,696975.14,2014,2,15,6
1142,2014-02-16,651748.44,2014,2,16,7
1143,2014-02-17,781805.56,2014,2,17,1
1144,2014-02-18,798659.56,2014,2,18,2
1145,2014-02-19,785489.24,2014,2,19,3
1146,2014-02-20,789795.34,2014,2,20,4
1147,2014-02-21,775456.25,2014,2,21,5
1148,2014-02-22,696026.33,2014,2,22,6
1149,2014-02-23,642713.29,2014,2,23,7
1150,2014-02-24,774934.0,2014,2,24,1
1151,2014-02-25,794283.02,2014,2,25,2
1152,2014-02-26,786196.7,2014,2,26,3
1153,2014-02-27,795177.33,2014,2,27,4
1154,2014-02-28,773894.14,2014,2,28,5
1155,2014-03-01,712665.99,2014,3,1,6
1156,2014-03-02,641418.4,2014,3,2,7
1157,2014-03-03,764247.07,2014,3,3,1
1158,2014-03-04,782465.15,2014,3,4,2
1159,2014-03-05,770119.52,2014,3,5,3
1160,2014-03-06,760002.0,2014,3,6,4
1161,2014-03-07,748795.71,2014,3,7,5
1162,2014-03-08,667022.95,2014,3,8,6
1163,2014-03-09,612035.32,2014,3,9,7
1164,2014-03-10,734185.69,2014,3,10,1
1165,2014-03-11,748784.62,2014,3,11,2
1166,2014-03-12,748306.8,2014,3,12,3
1167,2014-03-13,748403.47,2014,3,13,4
1168,2014-03-14,748490.57,2014,3,14,5
1169,2014-03-15,666820.66,2014,3,15,6
1170,2014-03-16,605510.4,2014,3,16,7
1171,2014-03-17,706893.33,2014,3,17,1
1172,2014-03-18,720393.0,2014,3,18,2
1173,2014-03-19,700306.68,2014,3,19,3
1174,2014-03-20,717372.04,2014,3,20,4
1175,2014-03-21,721361.74,2014,3,21,5
1176,2014-03-22,654330.3,2014,3,22,6
1177,2014-03-23,604403.7,2014,3,23,7
1178,2014-03-24,732683.36,2014,3,24,1
1179,2014-03-25,754953.67,2014,3,25,2
1180,2014-03-26,761473.37,2014,3,26,3
1181,2014-03-27,745577.37,2014,3,27,4
1182,2014-03-28,748277.72,2014,3,28,5
1183,2014-03-29,682437.32,2014,3,29,6
1184,2014-03-30,600475.65,2014,3,30,7
1185,2014-03-31,727905.04,2014,3,31,1
1186,2014-04-01,737347.96,2014,4,1,2
1187,2014-04-02,744269.71,2014,4,2,3
1188,2014-04-03,746006.3,2014,4,3,4
1189,2014-04-04,736254.34,2014,4,4,5
1190,2014-04-05,652680.7,2014,4,5,6
1191,2014-04-06,589577.19,2014,4,6,7
1192,2014-04-07,695245.65,2014,4,7,1
1193,2014-04-08,708460.07,2014,4,8,2
1194,2014-04-09,707245.89,2014,4,9,3
1195,2014-04-10,699405.9,2014,4,10,4
1196,2014-04-11,702090.74,2014,4,11,5
1197,2014-04-12,634639.56,2014,4,12,6
1198,2014-04-13,575829.28,2014,4,13,7
1199,2014-04-14,672606.87,2014,4,14,1
