fecha,Año,Mes,Dia,DiaSemana,Eolica_R,Hidroeolica_R,Hidraulica_R,OtrasRenovables_R,SolarFotovoltaica_R,SolarTermica_R,ResiduosRenov_R,SumaGeneracionTotal,Porcentaje_Renovable,valordemanda,preciomedio,TemperaturaMedia,PrecipitacionesAcumuladas,HorasSol,VientoVelocidad,HumedadRelativaMedia
2012-11-23,2012,11,23,5,151227.36,0.0,57086.72,10862.73,13954.82,4133.87,2065.06,791716.8400000001,30.23,748022.03,45.19,11.578,5.7,4.2935,2.398,76.3137
2012-11-24,2012,11,24,6,172209.24,0.0,59403.61,10682.75,10062.49,2042.73,2097.35,705352.56,36.36,665933.45,33.59,13.1275,51.9,2.7609,3.202,76.2941
2012-11-25,2012,11,25,7,69666.47,0.0,63700.61,10400.18,10339.33,1679.74,2133.37,623952.09,25.31,612080.3,46.57,12.8647,169.3,2.2844,1.5816,82.6275
2012-11-26,2012,11,26,1,115262.7,0.0,71244.31,10671.12,6852.45,1305.73,2076.18,772875.4600000001,26.84,741286.43,45.24,10.8902,213.5,1.4938,2.7647,80.3137
2012-11-27,2012,11,27,2,183867.48,0.0,76051.01,10615.91,15471.19,7530.29,2073.4,814644.21,36.29,779676.69,44.23,7.8412,301.8,4.0592,3.554,74.5686
2012-11-28,2012,11,28,3,292419.09,0.0,59105.04,10525.22,16372.05,9956.39,2080.51,856504.04,45.59,797059.65,37.84,7.598,190.3,4.302,4.642,71.098
2012-11-29,2012,11,29,4,257448.7,0.0,72521.89,9855.55,17451.24,8912.84,1864.71,861929.98,42.7,796912.73,36.69,7.6353,116.4,5.1367,4.294,66.0784
2012-11-30,2012,11,30,5,172370.52,0.0,75403.37,10046.54,10127.02,844.35,1168.86,840365.46,32.12,805332.34,48.08,6.334,114.5,3.2239,2.6529,73.68
2012-12-01,2012,12,1,6,178198.16,0.0,63692.64,10873.43,18078.38,7357.95,1131.22,756493.96,36.92,730673.37,48.82,5.8755,22.3,5.6413,3.108,67.1837
2012-12-02,2012,12,2,7,146207.27,0.0,57657.01,10924.78,20992.03,10264.97,1119.31,730529.3,33.83,686912.64,49.16,5.888,34.4,6.8022,2.549,67.08
2012-12-03,2012,12,3,1,160754.92,0.0,64089.09,10793.85,20188.44,9598.73,1133.34,845628.3400000001,31.52,803050.25,56.85,8.39,111.8,7.1224,2.616,68.34
2012-12-04,2012,12,4,2,255325.82,0.0,68489.54,11133.26,10332.92,1589.25,1073.44,885874.47,39.28,819703.47,48.44,8.9673,75.5,3.8816,4.016,71.9388
2012-12-05,2012,12,5,3,236463.03,0.0,75925.95,11337.45,14526.41,3821.65,982.57,892575.76,38.43,809498.2,48.8,8.556,79.1,5.0022,4.0353,69.8235
2012-12-06,2012,12,6,4,120333.52,0.0,81535.44,11840.15,10095.88,1208.6,1092.51,770648.5800000001,29.34,717587.36,52.83,7.9098,129.5,3.8,1.9843,75.7843
2012-12-07,2012,12,7,5,137497.79,0.0,87766.5,11073.48,8076.66,1731.63,1294.47,831391.72,29.76,751721.7,51.81,9.3902,92.8,2.1848,2.4608,82.4902
2012-12-08,2012,12,8,6,217157.6,0.0,60909.7,10567.89,16474.39,4880.92,1569.84,778115.5900000001,40.04,687496.21,48.12,8.8137,13.8,5.8348,3.0294,70.9216
2012-12-09,2012,12,9,7,72829.93,0.0,65848.28,10239.67,18578.39,6612.41,2164.79,711102.8,24.79,668088.29,54.02,7.0078,0.1,6.9739,1.7059,73.9608
2012-12-10,2012,12,10,1,99684.16,0.0,82219.07,9498.0,13845.29,3563.64,2307.36,872406.51,24.2,815463.83,58.55,6.1725,2.2,4.4061,1.642,77.0
2012-12-11,2012,12,11,2,57467.18,0.0,90913.38,10008.38,15817.42,6427.15,2328.3,889259.9099999999,20.57,836366.47,63.99,6.5039,0.5,5.1102,1.7843,78.24
2012-12-12,2012,12,12,3,62413.71,0.0,90183.97,10778.81,11986.74,3029.26,2194.21,904801.4199999998,19.96,842940.98,67.51,6.2647,59.1,3.102,1.7608,80.2157
2012-12-13,2012,12,13,4,211135.61,0.0,64130.66,11011.73,10783.2,3458.24,2028.45,907240.13,33.35,837528.23,52.62,8.7804,166.0,2.7898,3.0059,81.0588
2012-12-14,2012,12,14,5,322043.7,0.0,70396.39,10595.1,4907.43,1544.84,1970.3,882555.48,46.62,818103.05,38.62,11.7627,354.4,1.0467,5.1745,78.8039
2012-12-15,2012,12,15,6,307775.38,0.0,79640.58,11062.37,6776.57,1295.14,2010.42,786126.22,51.97,713775.51,32.73,13.2255,64.0,2.3478,4.1471,75.3529
2012-12-16,2012,12,16,7,274593.63,0.0,73695.05,10685.36,8238.27,2115.46,1996.29,739204.61,50.23,656334.5,21.8,12.8039,98.7,2.6348,3.4706,79.0
2012-12-17,2012,12,17,1,212394.49,0.0,90874.43,10292.32,8206.44,1253.82,2303.16,839260.2799999999,38.76,766711.17,49.18,11.4412,35.0,3.45,3.1961,75.2353
2012-12-18,2012,12,18,2,138667.85,0.0,104917.87,11418.23,9264.47,2614.73,2348.19,840358.55,32.04,787234.24,52.15,10.3431,52.9,2.925,1.802,83.0
2012-12-19,2012,12,19,3,125660.88,0.0,106652.94,11953.27,9150.34,1976.6,2339.03,833571.2499999998,30.92,783055.28,50.05,11.4216,110.6,1.9563,1.8608,83.9412
2012-12-20,2012,12,20,4,270496.15,0.0,97628.91,12318.9,9024.99,3015.86,2338.85,832592.7,47.42,768316.75,37.55,12.0098,29.0,2.7522,3.1306,76.4118
2012-12-21,2012,12,21,5,270747.81,0.0,96778.94,12482.93,10680.12,2801.47,2228.69,803407.97,49.26,736141.45,30.79,12.8529,2.5,3.7978,3.97,74.7451
2012-12-22,2012,12,22,6,154272.59,0.0,110909.7,12604.77,13613.47,6215.34,2283.66,695653.75,43.11,660839.22,37.62,12.5686,0.1,5.3739,2.006,78.2157
2012-12-23,2012,12,23,7,119453.34,0.0,100103.19,12331.09,16321.39,5718.58,2192.2,641398.1,39.93,618533.82,29.24,11.5902,1.0,6.1543,1.8,77.58
2012-12-24,2012,12,24,1,191849.68,0.0,85972.69,11965.24,16963.42,6989.58,2117.59,680063.28,46.45,622377.04,14.31,11.6137,97.3,5.0978,2.8102,71.5882
2012-12-25,2012,12,25,2,165159.83,0.0,84491.65,11750.61,6369.73,1714.76,2149.64,614213.52,44.23,549512.85,11.62,10.3569,122.5,1.9152,3.0245,78.4314
2012-12-26,2012,12,26,3,168235.61,0.0,98677.64,11798.21,18137.99,7400.71,1836.83,692332.52,44.21,649215.18,27.22,9.2569,3.3,6.1587,2.584,73.9216
2012-12-27,2012,12,27,4,164120.44,0.0,115911.74,12162.31,17049.87,6701.61,1785.47,728002.51,43.64,697898.32,34.53,8.6745,1.5,5.8404,2.564,75.9412
2012-12-28,2012,12,28,5,110477.45,0.0,120169.03,12305.76,18284.25,8703.37,2012.12,702612.35,38.71,700830.92,42.56,9.3039,27.2,6.6702,1.8176,76.902
2012-12-29,2012,12,29,6,221470.66,0.0,75025.8,12244.83,13881.62,4051.82,2156.17,693035.1700000002,47.45,661885.4,20.81,7.949,40.7,4.5,3.058,76.8431
2012-12-30,2012,12,30,7,136474.46,0.0,91135.82,12021.09,14545.68,5768.28,2163.66,655374.4299999999,39.99,626244.29,35.31,8.202,2.6,4.917,2.6,74.902
2012-12-31,2012,12,31,1,156967.77,0.0,105276.08,11332.14,10916.09,2158.94,1753.39,677271.27,42.58,661074.83,26.08,7.3706,152.7,3.0362,2.7327,78.451
2013-01-01,2013,1,1,2,159736.16,0.0,66558.82,11133.88,10311.54,982.07,1588.42,612100.4900000001,40.89,581423.44,32.21,9.0255,65.3,2.9022,2.76,79.7843
2013-01-02,2013,1,2,3,208335.95,0.0,80201.73,11299.79,14866.83,3334.94,1596.42,743847.3999999999,42.97,730434.57,47.67,8.4961,13.6,5.1809,2.974,73.9804
2013-01-03,2013,1,3,4,120064.7,0.0,84810.29,11582.6,19324.72,8319.35,1630.48,758463.27,32.4,764201.37,54.6,8.4039,7.6,7.2404,2.572,67.4314
2013-01-04,2013,1,4,5,74322.62,0.0,88815.61,11444.62,20307.62,8700.48,1475.89,751636.72,27.28,760902.02,60.34,8.5235,0.0,7.7021,1.842,69.1176
2013-01-05,2013,1,5,6,114679.54,0.0,70184.39,11494.89,20332.37,8075.14,1577.33,695989.75,32.52,684806.21,57.5,9.1078,0.2,7.2174,1.8878,70.7059
2013-01-06,2013,1,6,7,75510.73,0.0,61974.12,11315.85,19400.8,6653.34,1546.13,640605.61,27.54,623967.04,57.02,8.9078,0.5,7.0674,1.7245,72.5098
2013-01-07,2013,1,7,1,51039.32,0.0,86838.05,11405.63,15058.11,3541.54,1580.68,742521.6499999999,22.82,715975.22,62.1,7.7118,0.4,5.463,1.6408,77.2745
2013-01-08,2013,1,8,2,62994.23,0.0,97646.26,11544.34,13906.81,2301.0,1619.51,814606.82,23.33,811354.81,67.42,7.3157,18.0,4.7128,1.954,77.549
2013-01-09,2013,1,9,3,147055.13,0.0,78444.69,11551.98,10624.94,2252.07,1767.2,835041.4400000001,30.14,826810.06,66.34,7.4647,55.9,2.8313,2.324,80.1765
2013-01-10,2013,1,10,4,172648.9,0.0,76279.14,11678.89,12408.53,2312.1,2140.86,841641.3699999999,32.97,815089.53,64.36,10.4843,17.1,4.3959,2.696,78.0392
2013-01-11,2013,1,11,5,124861.06,0.0,65667.03,11967.29,14005.65,2871.42,2131.63,815825.26,27.15,802819.2,71.09,9.2392,36.3,5.0638,2.206,76.0784
2013-01-12,2013,1,12,6,207437.87,0.0,54487.01,12103.62,11902.6,1494.63,2098.44,745256.4199999999,38.85,719353.76,53.28,8.7059,189.4,3.7277,3.036,78.7647
2013-01-13,2013,1,13,7,272356.47,0.0,47376.07,12267.96,14596.54,3385.89,2101.72,746978.0499999999,47.13,681363.8,45.5,7.3784,150.3,3.9213,4.23,75.0784
2013-01-14,2013,1,14,1,234951.29,0.0,63435.74,12262.83,16482.51,6899.19,2113.17,844744.9200000002,39.79,814785.75,60.08,7.2843,182.9,4.6163,4.074,70.549
2013-01-15,2013,1,15,2,279391.17,0.0,66616.77,11961.92,14270.5,4064.73,1980.96,877319.57,43.12,834696.44,57.81,7.9333,243.1,4.1347,4.7796,71.6078
2013-01-16,2013,1,16,3,344055.27,0.0,80065.64,11666.19,5196.92,249.15,2088.94,900775.84,49.22,839515.05,51.13,9.4098,223.7,0.9,5.176,78.9412
2013-01-17,2013,1,17,4,299172.55,0.0,90846.15,11857.86,12777.06,1554.57,2186.99,880550.04,47.52,817775.58,52.11,10.4373,225.0,3.5327,4.0061,74.8235
2013-01-18,2013,1,18,5,313654.94,0.0,99477.61,11868.53,5204.05,697.78,2081.32,861247.28,50.27,807420.47,49.03,11.898,645.5,1.1489,4.7,83.7451
2013-01-19,2013,1,19,6,276032.31,0.0,108760.8,11550.47,6005.09,373.29,1972.88,781678.2,51.77,722947.39,38.16,10.1118,499.2,1.4128,5.8,79.8431
2013-01-20,2013,1,20,7,288733.32,0.0,110891.96,11604.13,10704.21,533.99,1952.89,768245.9700000001,55.25,678373.46,20.05,7.9922,216.9,3.0149,5.032,72.6078
2013-01-21,2013,1,21,1,270935.38,0.0,122889.56,11389.25,17936.32,5303.76,2004.35,862405.61,49.91,801764.13,42.67,7.7098,100.1,6.4367,4.61,66.9412
2013-01-22,2013,1,22,2,250286.67,0.0,143621.48,11372.1,9564.28,1046.46,1851.53,887757.1200000001,47.06,844409.33,36.15,5.8549,241.8,2.7367,4.35,75.8235
2013-01-23,2013,1,23,3,309875.95,0.0,145976.35,11048.7,15278.81,3654.15,2106.5,901494.81,54.13,847769.3,38.44,6.6431,193.4,4.2714,5.5824,69.549
2013-01-24,2013,1,24,4,281969.17,0.0,135596.44,11295.09,14256.54,849.01,2133.27,873432.1500000001,51.07,832737.56,40.23,8.9353,135.4,4.6327,5.4569,70.7255
2013-01-25,2013,1,25,5,173730.07,0.0,138091.39,11683.88,11796.14,569.01,2126.99,836028.1400000001,40.43,818434.48,58.93,8.3314,123.4,3.2213,2.4824,77.0196
2013-01-26,2013,1,26,6,263455.12,0.0,120473.93,11782.93,17600.82,3038.15,2095.65,781426.4200000002,53.55,717680.76,40.59,10.9941,20.6,6.2444,4.092,68.6078
2013-01-27,2013,1,27,7,250175.15,0.0,116419.96,11947.6,8858.8,407.93,1965.65,732560.8099999999,53.21,671157.93,35.15,9.3294,263.9,1.6717,3.55,77.6667
2013-01-28,2013,1,28,1,240936.29,0.0,123174.67,11665.35,19975.14,4085.16,2035.87,841667.6000000001,47.75,787520.88,45.6,9.2667,1.0,7.075,3.3118,67.7843
2013-01-29,2013,1,29,2,149278.62,0.0,127085.47,11160.97,20862.97,8553.91,2078.71,807096.3799999999,39.53,801648.12,53.41,9.4373,1.0,6.7041,2.2569,71.4118
2013-01-30,2013,1,30,3,174019.07,0.0,123590.26,10805.22,19664.19,7721.39,1991.77,812303.0800000001,41.58,795016.63,49.59,11.2667,40.3,6.2837,2.0902,71.8039
2013-01-31,2013,1,31,4,125107.83,0.0,138152.06,10595.42,22802.26,9668.85,1904.74,802587.96,38.4,781285.88,57.06,12.2745,5.3,7.1469,1.7353,72.549
2013-02-01,2013,2,1,5,280059.54,0.0,121496.94,11247.78,20676.62,7102.37,1848.15,836004.06,52.92,774265.3,37.45,11.6078,240.7,5.7298,3.7863,70.7059
2013-02-02,2013,2,2,6,323630.1,0.0,118303.88,11942.53,20432.19,7180.6,1779.8,812835.8200000001,59.45,705966.31,7.689999999999999,8.849,67.1,5.9936,6.0431,64.0196
2013-02-03,2013,2,3,7,235714.46,0.0,109875.55,11909.19,23725.86,9586.28,1975.8,748293.5,52.49,662715.78,25.37,7.4863,5.1,7.2681,4.0529,56.4314
2013-02-04,2013,2,4,1,131139.18,0.0,148113.95,11293.98,23798.64,11050.46,2060.28,799758.1200000001,40.94,785117.61,55.31,9.0039,51.8,6.6333,2.4275,67.1373
2013-02-05,2013,2,5,2,183880.49,0.0,140317.54,10996.56,22968.27,9624.42,2079.86,807898.4099999999,45.78,792778.83,49.86,10.1275,114.4,6.925,3.1353,68.3137
2013-02-06,2013,2,6,3,340466.59,0.0,120758.52,11109.73,21333.71,9446.07,1933.53,883612.9000000001,57.16,807976.25,19.44,8.2863,149.2,6.2188,5.8157,64.5
2013-02-07,2013,2,7,4,253855.44,0.0,140166.27,11077.36,22961.35,11748.76,2026.31,866990.0599999998,50.96,816800.1,40.46,6.9961,117.9,6.7271,4.1804,58.3922
2013-02-08,2013,2,8,5,279698.03,0.0,130028.9,11936.78,19154.07,10578.09,2028.54,857176.1900000001,52.9,815858.11,37.55,7.1784,99.6,4.7362,4.249,65.2353
2013-02-09,2013,2,9,6,195435.51,0.0,139941.51,12456.42,22175.4,12279.77,2075.4,775078.53,49.59,732072.09,49.14,7.1725,33.2,6.5489,3.0863,61.3137
2013-02-10,2013,2,10,7,277266.05,0.0,109592.03,11859.23,17103.18,4813.84,1962.44,763539.69,55.35,683070.08,28.09,7.6196,253.7,3.963,4.5392,68.5686
2013-02-11,2013,2,11,1,309501.91,0.0,116803.73,11027.53,17060.29,3229.32,1918.54,863025.36,53.25,812146.57,32.25,6.9863,213.0,4.902,5.7176,65.549
2013-02-12,2013,2,12,2,257550.52,0.0,126382.28,11339.8,21736.55,8959.73,1824.01,867386.13,49.32,819488.94,45.86,7.5686,99.6,5.5265,4.4471,66.1176
2013-02-13,2013,2,13,3,215384.89,0.0,122870.05,12613.64,19765.79,6908.69,1915.7,860138.8499999999,44.12,812187.67,47.41,9.9412,45.1,5.2104,3.2039,71.6863
2013-02-14,2013,2,14,4,100920.7,0.0,138291.73,12425.46,24580.35,12356.87,1858.08,819858.26,35.42,793794.68,57.91,10.4137,14.7,7.2816,2.3431,70.0784
2013-02-15,2013,2,15,5,62863.62,0.0,144432.87,12269.37,25104.69,12139.64,1882.52,787302.34,32.86,778884.22,58.53,10.0,0.5,8.0915,1.9824,70.7843
2013-02-16,2013,2,16,6,14603.17,0.0,140189.63,12403.97,19751.19,4481.88,1858.88,698129.06,27.69,704779.53,62.22,9.449,0.6,6.417,1.5863,74.9608
2013-02-17,2013,2,17,7,76982.92,0.0,124277.07,11586.46,9924.84,501.07,1776.98,668580.1799999999,33.66,658932.27,48.8,9.3824,93.7,2.4787,1.949,78.8431
2013-02-18,2013,2,18,1,65031.73,0.0,141756.88,11452.53,14539.12,791.21,1334.81,776314.9700000001,30.26,768945.76,59.01,11.0,97.0,4.1292,1.9157,77.5098
2013-02-19,2013,2,19,2,116062.79,0.0,142508.39,11568.27,6328.07,540.41,1876.99,817933.6000000001,34.1,793695.45,58.67,10.0216,266.9,1.2729,3.2314,80.1765
2013-02-20,2013,2,20,3,44649.94,0.0,139890.66,11747.45,15941.25,3629.92,1991.72,789150.92,27.61,782484.36,62.51,10.5647,27.4,5.4729,2.1686,75.1176
2013-02-21,2013,2,21,4,192413.15,0.0,112133.69,12095.47,11440.65,340.77,2011.54,832410.15,39.7,786310.91,49.39,11.0627,230.0,3.1041,2.9451,78.0392
2013-02-22,2013,2,22,5,224861.33,0.0,114030.46,11818.32,11848.87,326.96,2002.46,838790.2900000002,43.5,788440.07,45.67,9.5882,385.3,2.8915,4.2608,76.7647
2013-02-23,2013,2,23,6,297646.93,0.0,109183.1,12102.1,19712.74,5872.59,1911.74,797270.9199999999,55.99,725757.55,26.29,5.4039,53.3,5.4085,4.8098,64.3137
2013-02-24,2013,2,24,7,217947.38,0.0,108294.35,12031.15,23912.41,11651.42,1973.1,726768.1099999999,51.71,681730.67,43.67,5.1745,72.8,5.8043,3.7294,64.1176
2013-02-25,2013,2,25,1,182525.81,0.0,127779.99,11924.81,23587.48,14402.46,1982.82,873149.1499999999,41.48,819832.38,55.09,5.1686,76.3,6.1367,3.1882,62.6863
2013-02-26,2013,2,26,2,97393.82,0.0,129959.21,11865.5,23967.7,15421.33,1927.98,885122.4300000002,31.69,838268.53,58.27,5.2412,105.7,5.898,2.4,65.5686
2013-02-27,2013,2,27,3,184742.36,0.0,113961.67,11999.5,15967.14,8498.81,1631.29,913116.91,36.88,848126.63,49.9,5.88,155.8,4.675,3.7235,68.5
2013-02-28,2013,2,28,4,207829.11,0.0,119821.2,12239.32,8220.01,545.34,1668.98,874524.1799999999,40.06,842562.68,49.38,6.018,344.6,2.5063,4.1196,76.02
2013-03-01,2013,3,1,5,182812.83,0.0,129360.01,11917.23,19404.52,11232.85,1872.45,877148.2799999999,40.65,830604.43,46.58,7.6314,19.0,5.1766,3.5588,68.4314
2013-03-02,2013,3,2,6,124822.93,0.0,113156.99,12066.09,23447.34,3117.56,1853.06,739814.1699999999,37.64,721038.69,52.82,7.9843,2.5,7.8298,2.7725,65.1176
2013-03-03,2013,3,3,7,136801.69,0.0,96425.6,12147.32,14251.34,697.13,1888.21,679872.69,38.57,663923.62,50.88,9.9275,83.4,5.2085,3.1588,67.7647
2013-03-04,2013,3,4,1,304599.77,0.0,97384.68,11687.82,6654.81,248.85,1875.6,836623.72,50.49,800304.89,43.9,10.482,389.9,1.5938,5.574,72.86
2013-03-05,2013,3,5,2,166740.04,0.0,133495.88,10951.82,8050.78,351.77,1778.74,811086.52,39.62,797880.59,48.07,12.668,366.8,1.4383,3.6653,80.62
2013-03-06,2013,3,6,3,194644.63,0.0,132842.26,10484.1,16800.15,977.35,1583.96,795264.03,44.93,781004.98,47.58,13.742,207.1,5.1958,3.616,77.78
2013-03-07,2013,3,7,4,310581.4,0.0,112898.19,10892.16,10573.93,487.28,1868.83,834084.03,53.63,777776.33,29.61,14.23,331.2,3.0167,4.898,78.96
2013-03-08,2013,3,8,5,279366.72,0.0,118570.37,10547.42,17118.35,820.38,1853.63,821287.7,52.15,755080.06,22.59,13.3,293.8,5.0702,3.9686,72.7647
2013-03-09,2013,3,9,6,240623.75,0.0,120078.48,11572.41,18449.73,2930.12,1858.37,745604.5599999999,53.05,668233.59,12.6,12.7941,175.1,5.5787,4.0961,70.0588
2013-03-10,2013,3,10,7,223637.99,0.0,117773.11,11314.33,18702.6,452.23,1857.77,695894.2,53.71,621900.86,4.4,11.7216,141.2,5.3638,4.5902,67.7647
2013-03-11,2013,3,11,1,294222.2,0.0,124174.94,10693.39,19079.2,2077.01,1844.07,822469.05,54.97,750378.73,5.83,11.2863,309.4,5.3604,5.3569,70.0196
2013-03-12,2013,3,12,2,203762.83,0.0,160355.76,10358.18,14395.48,1189.14,1898.57,812962.55,48.21,778753.7,39.04,9.4275,329.7,4.1438,3.6686,74.8627
2013-03-13,2013,3,13,3,276830.81,0.0,152718.76,10621.9,22701.37,12102.78,1870.67,870781.51,54.76,802641.91,7.4,6.1392,102.6,5.4937,5.5941,63.6078
2013-03-14,2013,3,14,4,237151.15,0.0,167466.94,10713.14,29023.18,18178.19,1914.73,881508.4899999999,52.69,807954.12,17.85,7.064,65.9,8.0521,4.3098,58.6
2013-03-15,2013,3,15,5,103701.05,0.0,191420.98,11618.8,30841.49,15799.86,1998.54,820970.33,43.29,786631.09,46.8,8.2,8.4,9.483,2.351,57.3922
2013-03-16,2013,3,16,6,184967.93,0.0,154869.9,11895.17,12994.72,1125.43,1962.56,752017.0699999998,48.91,711564.69,36.86,9.3725,140.2,1.6191,2.8549,70.8824
2013-03-17,2013,3,17,7,143488.45,0.0,152410.41,11476.24,10099.0,598.52,1575.01,690415.92,46.3,653386.59,37.45,10.3961,268.0,2.4723,2.6176,79.6275
2013-03-18,2013,3,18,1,250475.99,0.0,133033.04,11387.11,30023.43,11030.34,1092.94,830491.0,52.62,730755.49,13.83,10.0333,44.5,8.3458,4.402,62.098
2013-03-19,2013,3,19,2,89281.33,0.0,168070.39,11193.34,15154.68,1743.21,1092.61,776998.8,36.88,752257.92,54.76,9.3804,314.4,4.4714,2.5471,74.9412
2013-03-20,2013,3,20,3,158665.67,0.0,141975.11,11664.11,27977.79,11832.21,1048.16,803557.5800000001,43.95,762809.65,40.2,10.6686,7.2,9.2229,3.5235,64.098
2013-03-21,2013,3,21,4,179301.59,0.0,145490.94,12059.46,28113.21,12453.83,1270.65,785329.4800000002,48.22,760946.42,37.16,11.6941,40.1,8.8755,3.0157,62.2941
2013-03-22,2013,3,22,5,215745.66,0.0,147861.7,11971.18,20740.02,3957.34,1062.46,800411.5700000001,50.14,756566.72,13.69,12.0373,117.3,5.8106,3.7686,70.902
2013-03-23,2013,3,23,6,91318.68,0.0,173812.0,12134.93,18476.31,906.22,1088.71,688318.98,43.26,677655.45,37.2,11.2353,243.8,4.7277,2.524,71.7843
2013-03-24,2013,3,24,7,183652.38,0.0,122706.49,12108.98,20155.01,3259.65,1080.75,687583.9099999999,49.88,621270.89,8.54,11.4275,120.6,5.7234,4.1373,71.6471
2013-03-25,2013,3,25,1,271408.03,0.0,136161.98,11798.1,14801.05,863.36,1054.54,797979.8,54.65,736376.11,9.94,11.4882,320.6,3.498,4.2392,75.7255
2013-03-26,2013,3,26,2,176368.72,0.0,173931.32,11457.98,12023.79,850.27,1067.83,777698.8200000001,48.31,737553.8,19.22,13.351,350.2,2.3082,3.5,80.4706
2013-03-27,2013,3,27,3,134651.36,0.0,191228.12,11962.87,17440.65,2083.14,1063.05,754206.55,47.52,715779.84,15.88,13.8765,279.2,3.6957,3.2176,79.9216
2013-03-28,2013,3,28,4,133428.88,0.0,189217.15,12001.16,19302.05,1539.9,1082.7,710831.66,50.16,632074.96,0.13,13.8843,110.5,4.7745,3.6353,75.4902
2013-03-29,2013,3,29,5,65434.02,0.0,189574.62,11618.83,10818.74,133.14,1090.82,624184.53,44.65,587332.84,0.0,14.6627,406.6,2.7979,4.4176,79.1569
2013-03-30,2013,3,30,6,129950.31,0.0,193208.09,11788.46,26192.54,1915.28,1041.07,663684.0900000001,54.86,596986.23,0.31,14.0529,73.2,7.5979,5.4118,65.7059
2013-03-31,2013,3,31,7,74725.41,0.0,205296.98,11347.5,12912.54,416.06,1038.03,595090.3200000001,51.38,552554.19,1.3,13.0725,546.8,4.8915,3.1608,75.451
2013-04-01,2013,4,1,1,109297.58,0.0,208092.86,12220.74,24762.41,469.33,881.54,680679.61,52.26,634162.49,0.0,12.7235,189.0,6.7563,5.3157,70.549
2013-04-02,2013,4,2,2,145476.64,0.0,218715.42,11916.18,25609.4,5290.27,751.63,764549.8200000002,53.33,710288.02,3.79,12.1235,36.1,7.6812,3.8843,66.451
2013-04-03,2013,4,3,3,101062.3,0.0,230960.71,11595.26,18731.0,2878.84,736.01,776500.0900000001,47.13,733481.31,23.88,11.2314,288.6,4.7188,3.0039,72.5882
2013-04-04,2013,4,4,4,124751.91,0.0,230109.59,11765.5,19425.54,3621.11,765.63,800260.6499999999,48.79,739726.34,19.89,10.9412,219.9,3.7723,3.298,76.4314
2013-04-05,2013,4,5,5,170176.42,0.0,223543.08,12047.96,18159.58,3582.31,633.9,801237.9500000001,53.44,749848.71,3.21,8.7098,192.2,4.5978,3.9784,69.6667
2013-04-06,2013,4,6,6,180653.05,0.0,214550.12,12254.6,28406.33,3118.45,747.5,747234.72,58.85,675280.36,1.38,8.0824,33.4,7.2935,4.4392,59.098
2013-04-07,2013,4,7,7,111132.08,0.0,218142.42,12382.56,25453.27,3783.64,777.24,684538.31,54.3,625336.72,2.32,9.3549,59.4,5.7609,2.6941,63.9608
2013-04-08,2013,4,8,1,201427.2,0.0,198918.03,12102.92,22403.95,5917.33,761.57,781851.07,56.47,730582.37,2.43,12.0039,44.1,5.0646,3.9745,63.9412
2013-04-09,2013,4,9,2,216262.68,0.0,199109.25,12318.77,22162.61,2886.58,774.81,794867.97,57.06,750716.24,3.57,12.9667,27.7,5.2542,4.402,66.549
2013-04-10,2013,4,10,3,205703.03,0.0,203533.98,11985.44,21656.33,2210.22,919.27,786314.2100000001,56.72,742928.22,3.72,14.602,139.5,5.7729,4.0059,69.3333
2013-04-11,2013,4,11,4,224432.84,0.0,183841.77,12027.43,20938.55,1480.54,957.79,770058.23,57.62,733774.08,1.38,14.8647,123.6,5.7771,4.7824,69.3725
2013-04-12,2013,4,12,5,168721.9,0.0,184482.91,12490.68,30092.8,13080.62,966.69,757791.27,54.08,722978.97,7.95,14.0824,9.0,8.4565,3.218,61.32
2013-04-13,2013,4,13,6,137031.6,0.0,179127.46,12508.18,33920.53,13797.61,957.62,688500.21,54.81,634822.71,9.34,15.0333,0.0,11.3891,2.9549,57.8235
2013-04-14,2013,4,14,7,121515.25,0.0,163786.85,12675.21,32027.88,5200.22,952.96,631515.4199999999,53.23,574971.99,4.2,16.8784,16.6,10.8457,3.6902,53.8824
2013-04-15,2013,4,15,1,66313.19,0.0,195467.9,12366.68,29520.75,16466.7,954.08,720047.77,44.59,683586.54,44.77,16.7588,0.0,9.8937,2.5725,61.3529
2013-04-16,2013,4,16,2,30558.21,0.0,201306.57,11575.53,31787.41,19818.26,1023.08,715882.8800000001,41.36,700476.88,48.62,17.0922,0.0,11.0729,2.0667,62.6275
2013-04-17,2013,4,17,3,87415.46,0.0,185043.18,11610.06,32820.29,22664.33,996.69,725782.77,46.92,697941.11,40.54,18.4196,5.3,11.0283,2.8706,59.6863
2013-04-18,2013,4,18,4,101414.32,0.0,184947.64,11995.48,32641.03,23045.47,953.74,722048.3,49.17,696885.8,32.25,16.4647,11.0,9.4125,3.102,63.7451
2013-04-19,2013,4,19,5,230042.89,0.0,160397.26,12383.91,30625.72,13437.67,1006.66,769080.25,58.24,698922.93,1.66,13.8961,13.5,8.9109,4.1804,61.5294
2013-04-20,2013,4,20,6,185258.28,0.0,144311.07,12874.7,30565.62,15426.72,995.77,697048.28,55.87,621993.47,5.78,12.998,0.8,10.5348,3.3961,53.6078
2013-04-21,2013,4,21,7,110488.78,0.0,156681.57,13146.52,32334.85,20240.02,703.57,649639.78,51.35,570468.04,12.67,13.202,0.0,10.9848,2.8549,55.42
