,fecha,Carbon_NR,CicloCombinado_NR,Cogeneracion_NR,Eolica_R,Hidroeolica_R,Hidraulica_R,MotorDiesel_NR,Nuclear_NR,OtrasRenovables_R,SolarFotovoltaica_R,SolarTermica_R,TurbinaGas_NR,TurbinaVapor_NR,TurbinaBombeo_NR,ResiduosNoRenov_NR,ResiduosRenov_R,Año,Mes,Dia,DiaSemana,SumaGeneracion_NoRenovables,SumaGeneracion_Renovables,SumaGeneracionTotal,Porcentaje_NoRenovable,Porcentaje_Renovable
3782,2021-05-10,8223.61,58883.06,67945.1,186577.54,40.08,70640.8,6629.28,169210.04,12477.58,60336.34,5962.86,870.95,1966.03,19637.75,6029.55,2584.77,2021,5,10,1,339395.37000000005,338619.97,678015.3400000001,50.06,49.94
3783,2021-05-11,8308.75,51156.11,68772.29,284179.0,76.73,66552.89,5699.22,169590.23,12490.03,81773.47,18575.2,1355.98,1442.45,12019.13,6189.43,2577.69,2021,5,11,2,324533.58999999997,466225.01,790758.6,41.04,58.96
3784,2021-05-12,8347.87,45215.02,69075.72,298986.2,113.15,55264.93,5760.07,169554.5,12703.76,71062.01,17583.44,978.6,1873.71,8361.91,6171.32,2568.18,2021,5,12,3,315338.72,458281.67000000004,773620.39,40.76,59.24
3785,2021-05-13,8942.83,48748.15,71598.18,235799.47,137.34,60573.95,5146.25,168444.81,12370.25,75049.97,21507.68,844.15,1736.5,10898.52,6338.91,2595.24,2021,5,13,4,322698.3,408033.89999999997,730732.2,44.16,55.84
3786,2021-05-14,8706.11,55521.46,75578.56,209946.79,136.97,63707.21,5419.82,161178.2,12069.88,88684.75,24935.6,639.52,2030.77,19852.11,6525.45,2589.92,2021,5,14,5,335452.00000000006,402071.12,737523.1200000001,45.48,54.52
3787,2021-05-15,7160.24,47448.57,63617.19,274193.73,136.89,51666.48,5653.76,143589.45,12293.46,81847.12,26664.36,144.35,2004.16,8585.33,5917.71,2257.62,2021,5,15,6,284120.76,449059.66,733180.4199999999,38.75,61.25
3788,2021-05-16,7195.04,49636.03,54766.29,296979.37,133.17,53254.46,5446.0,119501.65,11752.71,78200.11,23751.12,215.76,1593.67,11147.49,5576.77,1860.98,2021,5,16,7,255078.7,465931.92,721010.62,35.38,64.62
3789,2021-05-17,11898.56,74410.22,73108.1,113369.48,136.95,75087.8,5725.12,119737.58,11853.0,85661.56,25002.83,984.04,1687.91,12246.06,6062.71,1889.56,2021,5,17,1,305860.3,313001.18,618861.48,49.42,50.58
3790,2021-05-18,11983.1,74942.27,75205.25,193322.5,139.31,73346.37,5376.66,119495.88,11751.21,86151.94,27909.83,923.42,2228.13,11189.68,5556.0,1220.91,2021,5,18,2,306900.39,393842.07,700742.46,43.8,56.2
3791,2021-05-19,11952.99,83473.41,74771.77,149336.02,141.63,80513.89,5558.3,119741.88,11619.67,89856.13,29781.12,938.03,2376.23,10026.72,5099.01,914.98,2021,5,19,3,313938.33999999997,362163.43999999994,676101.7799999999,46.43,53.57
3792,2021-05-20,12287.79,108644.64,75722.22,93418.12,144.33,79530.77,5792.09,120127.68,10823.26,89949.47,28905.87,1151.22,3020.62,5507.62,5411.56,1079.33,2021,5,20,4,337665.43999999994,303851.15,641516.59,52.64,47.36
3793,2021-05-21,10704.29,73001.86,74625.03,155894.87,143.17,73883.83,5279.08,119965.52,12369.13,83705.87,25501.61,870.34,2886.85,6247.0,5130.64,1018.67,2021,5,21,5,298710.61,352517.14999999997,651227.76,45.87,54.13
3794,2021-05-22,10774.97,66884.69,70269.69,127623.33,140.08,77443.69,4888.22,120171.87,13214.73,72179.89,16774.22,827.66,2042.89,4112.26,5166.82,1005.5,2021,5,22,6,285139.07,308381.44000000006,593520.51,48.04,51.96
3795,2021-05-23,11510.5,71942.04,69718.07,128453.67,134.62,55731.6,4809.19,120347.05,13563.27,50523.53,13002.42,967.95,2124.94,2418.59,5146.53,1043.3,2021,5,23,7,288984.86000000004,262452.41,551437.27,52.41,47.59
3796,2021-05-24,16967.11,54120.48,73956.06,182665.42,140.6,63902.7,5541.0,120062.73,13433.65,83806.64,22112.34,925.27,2204.91,2604.19,5164.77,1006.84,2021,5,24,1,281546.52,367068.19000000006,648614.7100000001,43.41,56.59
3797,2021-05-25,17693.93,82573.52,74239.31,141667.5,142.52,68739.73,5671.97,120118.61,13251.96,87685.13,26520.22,738.71,2181.95,1889.56,5367.52,1023.0,2021,5,25,2,310475.0800000001,339030.05999999994,649505.14,47.8,52.2
3798,2021-05-26,18011.28,106066.06,75222.96,93100.86,141.28,77567.63,6098.17,119857.28,12064.74,81638.39,26341.69,1185.64,2658.32,7920.79,5727.16,1452.61,2021,5,26,3,342747.66,292307.2,635054.86,53.97,46.03
3799,2021-05-27,19295.6,141200.99,75594.23,55471.82,116.02,117165.71,6789.13,119855.79,11681.81,48993.46,2727.89,1289.66,2838.03,10143.72,5636.35,1618.5,2021,5,27,4,382643.49999999994,237775.21,620418.71,61.68,38.32
3800,2021-05-28,13542.25,154471.87,77205.36,51602.84,80.94,83942.9,6847.65,119407.71,12345.32,73885.48,18938.43,1320.66,3009.38,965.62,5329.65,1915.5,2021,5,28,5,382100.14999999997,242711.40999999997,624811.5599999999,61.15,38.85
3801,2021-05-29,12391.18,91001.83,73545.66,85325.93,102.51,79799.27,6105.36,116356.8,12422.87,85134.78,27250.32,373.08,2151.0,38.54,5566.2,2301.5,2021,5,29,6,307529.65,292337.18,599866.8300000001,51.27,48.73
3802,2021-05-30,12267.59,70580.44,69604.41,122685.26,130.15,63533.01,5737.93,119008.79,12365.99,70784.0,16323.1,389.64,1416.86,427.23,5432.26,2206.79,2021,5,30,7,284865.14999999997,288028.29999999993,572893.45,49.72,50.28
3803,2021-05-31,13496.43,130188.38,72154.8,112853.95,94.75,78971.53,6496.51,119147.26,11557.32,65915.88,12514.54,433.58,1659.07,5235.43,5402.95,2055.33,2021,5,31,1,354214.41000000003,283963.3,638177.71,55.5,44.5
3804,2021-06-01,17397.4,143732.22,73555.97,106748.03,57.24,82336.43,7181.07,119169.17,11273.11,60653.92,12314.62,957.23,1729.46,12007.87,5184.12,2041.1,2021,6,1,2,380914.51,275424.44999999995,656338.96,58.04,41.96
3805,2021-06-02,20859.25,166134.4,73674.02,63855.59,45.19,75439.24,7329.02,119101.16,11673.34,86833.0,24339.17,1347.61,1974.16,1085.72,5168.67,2172.07,2021,6,2,3,396674.0099999999,264357.60000000003,661031.6099999999,60.01,39.99
3806,2021-06-03,20219.43,120888.96,73232.92,127889.54,54.29,59178.6,6674.02,119155.6,11486.96,80467.74,26167.44,587.51,1713.66,2163.27,5203.11,2233.29,2021,6,3,4,349838.48,307477.86,657316.34,53.22,46.78
3807,2021-06-04,19388.12,126720.5,76869.36,109595.1,106.45,67194.25,6230.26,119215.24,11559.51,69353.37,19233.56,701.06,1475.16,1477.82,5423.73,2237.29,2021,6,4,5,357501.24999999994,279279.52999999997,636780.7799999999,56.14,43.86
3808,2021-06-05,15493.72,109188.33,70734.87,94059.98,105.94,62771.7,6048.56,119271.64,11960.81,55434.59,11566.83,275.91,1369.5,2598.95,6580.17,2255.65,2021,6,5,6,331561.64999999997,238155.49999999997,569717.1499999999,58.2,41.8
3809,2021-06-06,14504.32,71173.25,67393.38,128933.7,102.55,54639.46,5951.01,119398.99,12066.71,90738.72,25471.22,766.58,594.26,2967.73,6505.94,2206.01,2021,6,6,7,289255.46,314158.37,603413.8300000001,47.94,52.06
3810,2021-06-07,15306.94,140166.85,72349.75,105145.93,97.2,58054.53,7690.65,118503.82,11985.02,91257.88,30850.04,1551.17,811.98,468.43,6600.26,2245.59,2021,6,7,1,363449.85,299636.18999999994,663086.0399999999,54.81,45.19
3811,2021-06-08,14202.0,152576.96,72903.67,75613.56,30.57,64629.75,8292.96,118709.6,11216.58,88352.96,29948.36,1329.89,903.58,6186.79,6900.32,2477.35,2021,6,8,2,382005.77,272269.12999999995,654274.8999999999,58.39,41.61
3812,2021-06-09,18923.35,132567.4,72004.99,102590.42,111.89,68141.28,7544.25,118584.67,11326.44,86996.9,27628.26,1008.6,667.38,9000.27,6916.63,2491.52,2021,6,9,3,367217.54,299286.71,666504.25,55.1,44.9
3813,2021-06-10,16210.91,138137.92,72539.11,111750.34,80.24,85042.44,7454.09,97185.16,11274.5,87606.53,27471.53,1623.74,714.87,2362.79,6754.99,2375.61,2021,6,10,4,342983.57999999996,325601.19000000006,668584.77,51.3,48.7
3814,2021-06-11,14661.86,99535.44,73995.61,207390.98,111.91,64329.38,6960.81,94979.43,12337.6,79703.05,26434.83,724.19,608.27,96.44,7067.63,2747.33,2021,6,11,5,298629.68000000005,393055.08,691684.76,43.17,56.83
3815,2021-06-12,13009.25,63257.81,68784.05,176064.98,128.08,67677.45,6201.26,95214.35,12322.68,80261.41,21722.06,665.58,563.57,998.36,7216.39,2904.73,2021,6,12,6,255910.62,361081.38999999996,616992.01,41.48,58.52
3816,2021-06-13,17317.07,93229.29,66789.58,104061.48,133.05,63246.41,6372.0,112976.84,12025.42,81174.47,21527.96,757.96,563.65,33.51,7141.46,2892.18,2021,6,13,7,305181.3600000001,285060.97000000003,590242.3300000001,51.7,48.3
3817,2021-06-14,15059.41,156197.43,72279.73,78460.62,108.55,100236.36,7278.26,118094.79,11971.22,82682.41,24131.09,2146.48,573.75,1418.49,6945.25,2872.99,2021,6,14,1,379993.58999999997,300463.24000000005,680456.8300000001,55.84,44.16
3818,2021-06-15,17896.82,161402.73,74084.8,115696.99,76.56,96175.11,8079.94,118168.72,11565.04,67492.27,9961.71,2264.02,776.89,4953.03,6981.32,2802.91,2021,6,15,2,394608.2700000001,303770.59,698378.8600000001,56.5,43.5
3819,2021-06-16,18254.36,182011.11,74624.6,106451.06,90.25,88035.58,8105.28,118139.97,12438.01,65735.09,15535.44,2275.53,997.49,1102.3,6875.36,2877.77,2021,6,16,3,412385.99999999994,291163.2,703549.2,58.62,41.38
3820,2021-06-17,17280.89,202450.38,76080.1,97892.2,118.59,89641.61,7911.41,118120.04,12482.17,48900.77,4952.81,1859.98,1026.88,3714.73,7069.82,2948.56,2021,6,17,4,435514.2299999999,256936.71,692450.94,62.89,37.11
3821,2021-06-18,12346.2,169980.86,76580.25,124696.56,123.45,77150.0,7495.14,118130.34,12626.22,55868.24,5849.31,1605.86,803.47,473.0,7103.78,2865.42,2021,6,18,5,394518.9,279179.2,673698.1000000001,58.56,41.44
3822,2021-06-19,13463.96,133930.14,72864.5,97815.64,122.46,68004.2,6243.05,117669.74,12863.73,54624.84,9141.8,1310.39,636.17,2472.74,6664.18,2928.21,2021,6,19,6,355254.87,245500.87999999998,600755.75,59.13,40.87
3823,2021-06-20,8553.08,52575.03,64935.8,250978.67,110.09,55484.92,6264.86,117071.27,12624.18,56677.84,9824.42,1118.54,722.4,2965.1,6786.86,2923.85,2021,6,20,7,260992.93999999997,388623.9699999999,649616.9099999999,40.18,59.82
3824,2021-06-21,14061.62,109798.46,74819.59,179685.57,91.8,66821.6,7508.43,105671.09,12373.41,71449.14,14012.68,1049.33,652.48,2978.66,6786.7,2811.81,2021,6,21,1,323326.3599999999,347246.01,670572.3699999999,48.22,51.78
3825,2021-06-22,15741.22,142369.49,76112.42,124579.89,94.93,76938.83,6757.97,93507.4,12246.93,74511.36,19377.86,1115.68,1120.87,6917.47,6714.77,2697.96,2021,6,22,2,350357.29,310447.76,660805.05,53.02,46.98
3826,2021-06-23,15687.25,128785.03,75731.3,152512.76,106.81,74631.38,6146.61,98251.53,12539.98,81740.64,25734.91,973.13,1343.01,562.84,6647.36,2705.76,2021,6,23,3,334128.06,349972.24,684100.3,48.84,51.16
3827,2021-06-24,16339.35,83564.05,74004.53,143364.63,93.45,80550.47,6485.22,116477.03,12786.03,91965.51,29603.47,626.82,1568.15,2997.18,6543.9,2706.19,2021,6,24,4,308606.23000000004,361069.75000000006,669675.9800000001,46.08,53.92
3828,2021-06-25,16090.74,97424.69,75111.69,117085.66,71.57,78033.06,7132.85,144689.03,12591.69,90219.96,29577.17,943.04,1926.59,4752.81,6564.16,2698.49,2021,6,25,5,354635.6,330277.6,684913.2,51.78,48.22
3829,2021-06-26,14965.96,62587.86,70573.52,129957.71,89.54,62407.13,6798.54,160956.06,12440.75,84593.52,29512.91,485.99,1644.09,9517.27,6768.27,2855.75,2021,6,26,6,334297.5600000001,321857.31,656154.8700000001,50.95,49.05
3830,2021-06-27,14633.48,52107.79,65371.0,163943.5,122.03,53736.36,5781.22,166290.88,10838.9,86102.9,28992.37,462.49,1524.19,2350.64,6525.37,2883.58,2021,6,27,7,315047.06,346619.64,661666.7,47.61,52.39
3831,2021-06-28,15348.77,88038.69,73534.13,134496.82,138.5,76064.42,5745.02,167131.9,10739.71,92237.38,31404.41,1358.34,1415.66,3701.58,6751.14,2864.97,2021,6,28,1,363025.23000000004,347946.2099999999,710971.44,51.06,48.94
3832,2021-06-29,14946.5,141487.03,74925.47,79012.11,139.12,74943.15,5849.89,167330.99,11080.86,92351.99,31450.68,1293.41,1314.74,2122.96,6850.71,2892.8,2021,6,29,2,416121.7,291870.70999999996,707992.4099999999,58.77,41.23
3833,2021-06-30,15416.02,136858.85,74816.09,73840.63,139.77,90717.46,6706.96,167211.51,11292.55,89583.33,31622.8,933.18,1750.63,11257.57,7031.09,2887.12,2021,6,30,3,421981.9,300083.66,722065.56,58.44,41.56
3834,2021-07-01,16273.81,161183.14,74720.75,57942.84,135.46,96641.95,6808.6,166685.98,11214.69,89675.73,31578.46,1405.15,2039.12,7710.86,6997.42,2923.43,2021,7,1,4,443824.83,290112.56,733937.39,60.47,39.53
3835,2021-07-02,17333.91,158234.57,75626.99,84706.38,119.14,94466.72,7464.24,166997.78,11940.96,90778.05,31738.68,1599.08,1670.78,2558.73,7123.56,2944.39,2021,7,2,5,438609.64,316694.32,755303.96,58.07,41.93
3836,2021-07-03,15216.54,71845.95,70253.37,115092.8,138.64,90572.04,6828.67,166782.38,11616.33,84599.39,29549.48,620.58,1559.49,2223.85,5713.98,1866.48,2021,7,3,6,341044.81,333435.1599999999,674479.97,50.56,49.44
3837,2021-07-04,11738.71,63762.4,66228.68,181791.24,137.54,56631.9,6622.06,166723.92,11602.08,89855.97,29955.59,794.12,1594.18,1055.2,5708.27,1853.19,2021,7,4,7,324227.54000000004,371827.51,696055.05,46.58,53.42
3838,2021-07-05,10939.4,98661.93,71730.22,190230.89,140.38,89501.23,7149.63,166547.8,10439.18,89920.86,30288.86,1300.35,1596.57,831.06,5338.44,1897.84,2021,7,5,1,364095.39999999997,412419.24,776514.6399999999,46.89,53.11
3839,2021-07-06,10508.71,111560.04,73545.7,176704.76,139.27,92497.82,7101.63,166788.68,10782.31,66480.99,19082.16,1775.41,1093.21,4043.26,5917.93,2014.02,2021,7,6,2,382334.57,367701.32999999996,750035.8999999999,50.98,49.02
3840,2021-07-07,9502.39,145439.35,75256.92,101996.06,144.94,91599.26,6772.14,167332.3,11623.98,84136.9,26550.72,1523.96,1388.96,4011.45,7143.8,3041.92,2021,7,7,3,418371.27,319093.77999999997,737465.05,56.73,43.27
3841,2021-07-08,9313.38,150572.07,75559.35,125340.9,144.12,79359.91,7056.17,153629.88,11899.72,88793.28,31546.28,1246.84,1334.97,3565.77,6869.64,2967.76,2021,7,8,4,409148.07000000007,340051.97,749200.04,54.61,45.39
3842,2021-07-09,9336.99,155590.08,75525.42,110486.03,144.06,78938.1,7418.7,144980.63,11707.6,87083.3,29197.22,1134.55,2042.24,1373.83,7065.2,2970.91,2021,7,9,5,404467.64,320527.22000000003,724994.8600000001,55.79,44.21
3843,2021-07-10,8191.43,118914.78,70771.5,103844.54,52.94,78965.42,7839.88,151637.0,11528.08,82981.95,21835.71,714.91,2739.61,6529.81,7072.42,2946.23,2021,7,10,6,374411.3399999999,302154.87,676566.21,55.34,44.66
3844,2021-07-11,7758.8,93191.67,68262.69,131652.67,65.43,78648.72,8045.28,166404.77,11491.78,67079.34,4085.28,665.0,2511.58,5934.59,7053.99,2917.98,2021,7,11,7,359828.37,295941.2,655769.5700000001,54.87,45.13
3845,2021-07-12,6260.4,92028.19,71149.25,263244.5,31.27,68662.96,8231.62,166723.22,11490.49,83266.26,22213.31,1656.76,3146.26,2406.83,6894.34,2912.15,2021,7,12,1,358496.87000000005,451820.94000000006,810317.81,44.24,55.76
3846,2021-07-13,9242.97,99285.16,73945.22,173968.81,60.34,71546.79,7716.82,167982.58,11494.65,88268.75,30600.77,921.17,2476.17,6031.01,7007.2,2957.6,2021,7,13,2,374608.3,378897.70999999996,753506.01,49.72,50.28
3847,2021-07-14,5338.92,83521.02,72356.68,190937.06,148.47,71554.75,7474.33,167960.82,11368.46,84745.23,30215.35,633.27,2111.56,1347.59,6952.62,2946.68,2021,7,14,3,347696.81000000006,391916.0,739612.81,47.01,52.99
3848,2021-07-15,8916.91,76272.75,72160.67,196879.66,147.46,66952.17,8050.0,167347.88,10149.29,86392.23,29432.96,676.3,2182.64,9690.46,6937.17,2942.86,2021,7,15,4,352234.78,392896.62999999995,745131.4099999999,47.27,52.73
3849,2021-07-16,8811.02,94261.8,72572.35,172236.31,126.36,74672.58,7912.92,166710.25,10332.48,89301.32,30070.5,686.59,2768.22,2767.32,6728.07,2820.63,2021,7,16,5,363218.54000000004,379560.18000000005,742778.7200000001,48.9,51.1
3850,2021-07-17,7030.37,90074.44,71145.86,114087.3,104.91,67432.62,7639.84,166968.93,10926.59,87807.18,29921.58,686.41,2652.37,1046.84,6867.95,2866.58,2021,7,17,6,354113.00999999995,313146.76,667259.77,53.07,46.93
3851,2021-07-18,6887.64,69810.22,66881.8,166894.12,52.31,55158.82,7737.93,166749.01,10770.29,86159.89,28314.82,799.53,2089.23,729.63,6917.52,2876.61,2021,7,18,7,328602.51,350226.86,678829.37,48.41,51.59
3852,2021-07-19,10274.17,144523.4,73069.32,93656.24,13.7,70047.45,8317.47,166843.94,10501.56,87584.54,27923.86,2378.57,1736.79,6651.2,6750.0,2791.48,2021,7,19,1,420544.86000000004,292518.82999999996,713063.69,58.98,41.02
3853,2021-07-20,11695.74,180658.49,74126.1,65821.71,60.66,61079.81,8097.33,166989.51,11191.75,83765.26,26900.21,1763.98,1564.97,10651.76,6415.03,2783.11,2021,7,20,2,461962.91,251602.50999999998,713565.4199999999,64.74,35.26
3854,2021-07-21,11700.32,207306.02,74015.49,58461.13,111.81,65176.54,8054.49,166666.01,11653.89,87478.14,29158.26,1794.14,1707.51,2767.9,6656.43,2787.55,2021,7,21,3,480668.31000000006,254827.32,735495.6300000001,65.35,34.65
3855,2021-07-22,11461.91,173159.29,73410.1,110827.55,101.67,62416.62,8322.04,166686.02,11276.31,87662.89,28525.89,1898.25,1823.29,1230.21,6620.36,2690.94,2021,7,22,4,444611.47,303501.87,748113.34,59.43,40.57
3856,2021-07-23,11478.43,134457.62,74216.42,193124.25,147.26,59107.82,7577.05,166622.8,11568.64,76556.53,16562.16,2266.93,1938.12,1331.31,6808.04,2706.79,2021,7,23,5,406696.7199999999,359773.44999999995,766470.1699999999,53.06,46.94
3857,2021-07-24,8988.17,91596.86,68604.39,138737.34,144.4,57425.45,8360.16,166682.23,11011.6,85292.41,24852.09,2021.01,1591.78,6331.72,6302.71,2442.73,2021,7,24,6,360479.03,319906.02,680385.05,52.98,47.02
3858,2021-07-25,8225.44,104413.72,68889.19,104992.68,140.66,52969.61,7834.18,166868.47,10207.96,79687.87,24189.02,1356.73,1520.21,1984.37,6609.2,2533.12,2021,7,25,7,367701.51,274720.92,642422.4299999999,57.24,42.76
3859,2021-07-26,10324.09,159456.4,73569.76,102583.23,144.41,56003.14,8509.38,166894.46,10585.52,76957.15,24970.0,1217.91,1968.35,1800.88,6530.62,2465.13,2021,7,26,1,430271.8499999999,273708.57999999996,703980.4299999999,61.12,38.88
3860,2021-07-27,9665.22,167413.42,75426.75,103145.24,142.97,55108.23,8123.04,166742.27,11369.53,85102.68,28416.08,1427.08,3920.46,865.85,6165.63,2344.43,2021,7,27,2,439749.72000000003,285629.16,725378.88,60.62,39.38
3861,2021-07-28,9974.53,131756.19,75451.6,146072.9,141.39,61152.57,8618.82,166579.18,12647.06,87492.61,29116.92,1087.78,2855.76,1988.06,6245.32,2294.69,2021,7,28,3,404557.24000000005,338918.14,743475.3800000001,54.41,45.59
3862,2021-07-29,10666.43,132635.1,75194.7,131264.03,116.55,73404.57,8488.68,166412.26,12762.71,86325.55,28889.51,966.36,2931.32,3878.16,6475.37,2416.99,2021,7,29,4,407648.37999999995,335179.91,742828.2899999999,54.88,45.12
3863,2021-07-30,9994.94,98154.3,74667.02,144506.73,137.44,93021.31,8140.6,166310.1,12862.62,88565.86,28091.03,2015.6,3017.22,5847.69,6642.07,2479.56,2021,7,30,5,374789.54,369664.55,744454.09,50.34,49.66
3864,2021-07-31,8050.68,58394.08,64892.11,232860.62,142.29,38747.77,7263.16,164077.88,12695.67,77735.96,24719.73,1531.69,2561.3,6708.12,6484.52,2511.98,2021,7,31,6,319963.54000000004,389414.01999999996,709377.56,45.1,54.9
3865,2021-08-01,7525.56,66815.91,64629.14,107408.11,139.31,59359.74,7484.81,167497.56,12495.33,82015.89,23060.77,753.85,2082.67,7545.33,6663.0,2427.35,2021,8,1,7,330997.82999999996,286906.5,617904.33,53.57,46.43
3866,2021-08-02,10103.12,114723.74,71215.4,73091.26,116.24,79151.52,7846.86,166914.47,12876.87,78554.66,21756.07,955.65,2152.02,5096.87,6816.21,2447.04,2021,8,2,1,385824.34,267993.66,653818.0,59.01,40.99
3867,2021-08-03,11720.87,113539.11,69450.01,86884.44,86.73,77619.11,8555.84,166703.05,13898.24,81358.22,25395.86,1064.86,2868.3,9467.87,6698.96,2461.43,2021,8,3,2,390068.87,287704.02999999997,677772.8999999999,57.55,42.45
3868,2021-08-04,11494.85,122855.38,68182.19,123854.11,89.74,80489.53,8307.31,166655.7,13584.23,83243.63,27074.91,1224.09,2642.47,4082.13,6877.94,2557.29,2021,8,4,3,392322.06000000006,330893.43999999994,723215.5,54.25,45.75
3869,2021-08-05,10715.49,92436.37,67787.17,131595.21,124.08,75165.51,8234.93,166473.59,13754.36,86810.14,30437.21,1233.79,2987.02,3589.41,6813.33,2578.14,2021,8,5,4,360271.1,340464.65,700735.75,51.41,48.59
3870,2021-08-06,10026.76,98250.06,68398.14,139295.1,123.47,57085.35,8962.41,166795.15,13233.8,89529.38,30087.91,1467.64,3432.83,12246.62,6946.45,2640.65,2021,8,6,5,376526.06000000006,331995.66,708521.72,53.14,46.86
3871,2021-08-07,7833.69,72070.87,58467.85,164813.88,108.51,47760.71,8811.25,166925.03,13300.23,86411.47,29946.16,1583.93,2662.52,6004.21,6611.51,2579.29,2021,8,7,6,330970.86000000004,344920.25,675891.1100000001,48.97,51.03
3872,2021-08-08,8351.4,81608.99,61015.22,94854.77,75.2,51609.31,7931.06,167117.26,13686.31,83286.74,29647.23,1163.47,2837.82,4482.67,6620.34,2577.96,2021,8,8,7,341128.23,275737.52,616865.75,55.3,44.7
3873,2021-08-09,11657.52,102411.6,68156.44,87069.85,46.36,67961.54,8376.52,166665.7,13468.26,79491.76,26750.51,1169.45,3425.65,6242.94,6899.63,2651.33,2021,8,9,1,375005.45000000007,277439.61000000004,652445.06,57.48,42.52
3874,2021-08-10,11724.28,160220.63,69663.47,65460.01,60.31,79008.3,8524.23,166411.35,13656.69,68264.56,15573.08,1648.09,3629.15,4510.97,6786.02,2712.21,2021,8,10,2,433118.19000000006,244735.15999999997,677853.3500000001,63.9,36.1
3875,2021-08-11,11724.83,165815.52,68853.79,73020.76,31.16,78543.56,9550.04,165987.2,13327.27,66215.81,9422.22,2216.37,4089.96,6791.23,6293.23,2797.32,2021,8,11,3,441322.17,243358.09999999998,684680.27,64.46,35.54
3876,2021-08-12,11514.67,170080.96,68336.85,109290.01,67.22,67437.46,9131.98,165352.75,12849.33,74690.9,18455.43,2184.99,3056.47,6232.31,6592.13,2747.85,2021,8,12,4,442483.11,285538.19999999995,728021.3099999999,60.78,39.22
3877,2021-08-13,11714.8,182391.4,68324.75,81803.32,96.1,76431.31,9058.03,165337.81,12776.43,74519.23,14111.34,2102.11,3722.12,7065.28,7017.37,2804.46,2021,8,13,5,456733.67,262542.19,719275.86,63.5,36.5
3878,2021-08-14,11356.8,186489.44,66268.24,91454.27,56.32,66053.22,8668.99,165092.9,12582.17,71833.27,14535.74,1654.84,3733.29,2590.99,7110.14,2823.85,2021,8,14,6,452965.63,259338.84,712304.47,63.59,36.41
3879,2021-08-15,10503.27,131557.53,63490.38,137054.53,45.01,58484.39,8308.83,165003.54,12355.06,69229.4,10887.55,1887.08,3359.12,3488.94,6862.1,2759.52,2021,8,15,7,394460.79,290815.46,685276.25,57.56,42.44
3880,2021-08-16,9400.28,107958.88,64655.07,234175.87,92.61,46185.88,7879.02,165577.28,11770.68,82231.25,21595.63,1737.09,3381.66,3253.81,6990.39,2713.72,2021,8,16,1,370833.48000000004,398765.63999999996,769599.12,48.19,51.81
