,fecha,preciomedio,preciominimo,preciomaximo,Año,Mes,Dia,DiaSemana
3057,2019-05-16,52.47,40.8,57.79,2019,5,16,4
3058,2019-05-17,43.8,33.79,55.53,2019,5,17,5
3059,2019-05-18,46.31,35.01,56.2,2019,5,18,6
3060,2019-05-19,48.07,36.75,57.45,2019,5,19,7
3061,2019-05-20,52.74,42.72,57.92,2019,5,20,1
3062,2019-05-21,56.87,54.49,58.77,2019,5,21,2
3063,2019-05-22,57.99,55.56,59.47,2019,5,22,3
3064,2019-05-23,57.07,51.83,59.66,2019,5,23,4
3065,2019-05-24,49.04,42.6,55.78,2019,5,24,5
3066,2019-05-25,42.33,38.8,50.51,2019,5,25,6
3067,2019-05-26,40.46,34.0,58.02,2019,5,26,7
3068,2019-05-27,50.67,41.77,58.39,2019,5,27,1
3069,2019-05-28,47.16,40.99,54.51,2019,5,28,2
3070,2019-05-29,47.58,40.81,57.02,2019,5,29,3
3071,2019-05-30,52.41,41.9,59.47,2019,5,30,4
3072,2019-05-31,55.32,48.76,57.88,2019,5,31,5
3073,2019-06-01,53.28,44.57,59.21,2019,6,1,6
3074,2019-06-02,47.82,40.51,58.73,2019,6,2,7
3075,2019-06-03,53.41,48.1,59.01,2019,6,3,1
3076,2019-06-04,49.41,43.2,57.72,2019,6,4,2
3077,2019-06-05,45.33,38.89,58.76,2019,6,5,3
3078,2019-06-06,43.82,33.58,56.85,2019,6,6,4
3079,2019-06-07,41.63,26.73,57.53,2019,6,7,5
3080,2019-06-08,46.25,42.29,56.03,2019,6,8,6
3081,2019-06-09,43.3,37.0,51.37,2019,6,9,7
3082,2019-06-10,44.74,37.0,50.64,2019,6,10,1
3083,2019-06-11,45.36,41.1,53.07,2019,6,11,2
3084,2019-06-12,48.2,43.75,51.22,2019,6,12,3
3085,2019-06-13,46.4,40.01,50.94,2019,6,13,4
3086,2019-06-14,46.32,40.01,51.2,2019,6,14,5
3087,2019-06-15,45.57,40.01,54.12,2019,6,15,6
3088,2019-06-16,46.67,41.63,54.64,2019,6,16,7
3089,2019-06-17,49.19,45.94,53.07,2019,6,17,1
3090,2019-06-18,46.6,38.13,53.89,2019,6,18,2
3091,2019-06-19,46.99,40.01,52.33,2019,6,19,3
3092,2019-06-20,46.57,41.77,51.0,2019,6,20,4
3093,2019-06-21,46.72,41.87,50.03,2019,6,21,5
3094,2019-06-22,46.19,42.51,49.86,2019,6,22,6
3095,2019-06-23,42.61,35.0,55.0,2019,6,23,7
3096,2019-06-24,48.61,46.32,51.0,2019,6,24,1
3097,2019-06-25,50.07,47.08,52.0,2019,6,25,2
3098,2019-06-26,47.28,43.01,51.53,2019,6,26,3
3099,2019-06-27,49.53,45.54,52.89,2019,6,27,4
3100,2019-06-28,51.94,50.55,53.69,2019,6,28,5
3101,2019-06-29,49.26,45.91,51.45,2019,6,29,6
3102,2019-06-30,46.7,42.84,53.88,2019,6,30,7
3103,2019-07-01,48.32,40.9,53.19,2019,7,1,1
3104,2019-07-02,48.81,40.66,53.77,2019,7,2,2
3105,2019-07-03,50.95,42.49,53.99,2019,7,3,3
3106,2019-07-04,53.06,47.0,55.08,2019,7,4,4
3107,2019-07-05,56.02,54.0,58.0,2019,7,5,5
3108,2019-07-06,51.78,44.87,58.08,2019,7,6,6
3109,2019-07-07,49.62,44.31,56.78,2019,7,7,7
3110,2019-07-08,51.15,40.17,57.69,2019,7,8,1
3111,2019-07-09,52.48,47.7,55.62,2019,7,9,2
3112,2019-07-10,51.42,42.01,56.57,2019,7,10,3
3113,2019-07-11,54.0,49.0,57.08,2019,7,11,4
3114,2019-07-12,57.09,53.05,60.1,2019,7,12,5
3115,2019-07-13,51.31,46.6,58.21,2019,7,13,6
3116,2019-07-14,48.89,43.0,58.31,2019,7,14,7
3117,2019-07-15,52.36,42.89,57.31,2019,7,15,1
3118,2019-07-16,51.5,43.59,57.25,2019,7,16,2
3119,2019-07-17,52.67,45.63,57.31,2019,7,17,3
3120,2019-07-18,53.92,45.96,58.39,2019,7,18,4
3121,2019-07-19,52.46,47.07,57.17,2019,7,19,5
3122,2019-07-20,50.59,45.0,56.94,2019,7,20,6
3123,2019-07-21,49.3,43.0,57.69,2019,7,21,7
3124,2019-07-22,56.13,52.0,57.69,2019,7,22,1
3125,2019-07-23,55.03,50.19,58.98,2019,7,23,2
3126,2019-07-24,55.83,51.68,58.98,2019,7,24,3
3127,2019-07-25,53.67,45.0,58.52,2019,7,25,4
3128,2019-07-26,52.34,45.2,56.99,2019,7,26,5
3129,2019-07-27,45.94,40.5,52.06,2019,7,27,6
3130,2019-07-28,45.59,40.05,58.25,2019,7,28,7
3131,2019-07-29,47.97,40.05,56.28,2019,7,29,1
3132,2019-07-30,48.03,39.1,55.2,2019,7,30,2
3133,2019-07-31,47.11,39.4,52.19,2019,7,31,3
3134,2019-08-01,48.21,42.0,51.53,2019,8,1,4
3135,2019-08-02,48.85,42.0,51.7,2019,8,2,5
3136,2019-08-03,47.41,43.03,51.33,2019,8,3,6
3137,2019-08-04,46.41,41.75,52.1,2019,8,4,7
3138,2019-08-05,50.27,45.6,52.79,2019,8,5,1
3139,2019-08-06,49.97,46.93,52.03,2019,8,6,2
3140,2019-08-07,49.46,41.75,52.81,2019,8,7,3
3141,2019-08-08,47.89,44.53,50.96,2019,8,8,4
3142,2019-08-09,43.95,36.69,53.2,2019,8,9,5
3143,2019-08-10,46.19,42.66,51.0,2019,8,10,6
3144,2019-08-11,42.48,38.01,50.9,2019,8,11,7
3145,2019-08-12,43.59,36.1,50.1,2019,8,12,1
3146,2019-08-13,42.93,35.0,49.01,2019,8,13,2
3147,2019-08-14,45.7,38.69,48.35,2019,8,14,3
3148,2019-08-15,40.78,36.57,47.75,2019,8,15,4
3149,2019-08-16,44.48,41.64,48.1,2019,8,16,5
3150,2019-08-17,41.91,37.0,47.4,2019,8,17,6
3151,2019-08-18,38.88,34.93,47.51,2019,8,18,7
3152,2019-08-19,41.48,33.25,48.37,2019,8,19,1
3153,2019-08-20,40.03,32.67,47.1,2019,8,20,2
3154,2019-08-21,41.11,32.0,47.5,2019,8,21,3
3155,2019-08-22,41.0,32.0,47.04,2019,8,22,4
3156,2019-08-23,41.41,33.5,46.18,2019,8,23,5
3157,2019-08-24,42.14,39.0,44.8,2019,8,24,6
3158,2019-08-25,39.28,34.57,45.6,2019,8,25,7
3159,2019-08-26,43.18,34.7,49.06,2019,8,26,1
3160,2019-08-27,50.31,48.1,53.69,2019,8,27,2
3161,2019-08-28,51.19,49.0,53.84,2019,8,28,3
3162,2019-08-29,50.07,47.29,53.59,2019,8,29,4
3163,2019-08-30,49.39,46.02,52.49,2019,8,30,5
3164,2019-08-31,43.84,39.51,48.29,2019,8,31,6
3165,2019-09-01,39.32,34.0,47.19,2019,9,1,7
3166,2019-09-02,39.11,25.0,49.78,2019,9,2,1
3167,2019-09-03,43.49,32.9,51.22,2019,9,3,2
3168,2019-09-04,43.39,38.88,46.73,2019,9,4,3
3169,2019-09-05,37.37,30.0,43.65,2019,9,5,4
3170,2019-09-06,36.29,26.21,41.43,2019,9,6,5
3171,2019-09-07,32.87,27.09,40.26,2019,9,7,6
3172,2019-09-08,34.39,27.1,45.49,2019,9,8,7
3173,2019-09-09,43.58,34.35,50.07,2019,9,9,1
3174,2019-09-10,34.32,27.56,43.29,2019,9,10,2
3175,2019-09-11,34.33,26.0,42.0,2019,9,11,3
3176,2019-09-12,38.42,28.75,44.1,2019,9,12,4
3177,2019-09-13,38.94,29.61,44.91,2019,9,13,5
3178,2019-09-14,37.23,30.61,47.99,2019,9,14,6
3179,2019-09-15,38.06,31.41,50.0,2019,9,15,7
3180,2019-09-16,47.98,38.75,55.38,2019,9,16,1
3181,2019-09-17,50.4,49.86,52.03,2019,9,17,2
3182,2019-09-18,50.24,47.5,54.74,2019,9,18,3
3183,2019-09-19,50.61,45.48,56.24,2019,9,19,4
3184,2019-09-20,48.5,45.1,53.47,2019,9,20,5
3185,2019-09-21,39.86,34.9,49.69,2019,9,21,6
3186,2019-09-22,37.76,29.86,55.32,2019,9,22,7
3187,2019-09-23,45.7,39.0,52.48,2019,9,23,1
3188,2019-09-24,42.99,32.95,52.48,2019,9,24,2
3189,2019-09-25,44.01,34.95,51.74,2019,9,25,3
3190,2019-09-26,48.55,45.54,51.51,2019,9,26,4
3191,2019-09-27,48.56,46.49,50.89,2019,9,27,5
3192,2019-09-28,45.68,37.83,50.14,2019,9,28,6
3193,2019-09-29,42.07,35.26,56.86,2019,9,29,7
3194,2019-09-30,49.37,44.45,56.74,2019,9,30,1
3195,2019-10-01,47.33,36.97,52.92,2019,10,1,2
3196,2019-10-02,43.42,33.0,52.1,2019,10,2,3
3197,2019-10-03,48.29,40.8,55.06,2019,10,3,4
3198,2019-10-04,52.74,50.0,56.52,2019,10,4,5
3199,2019-10-05,49.07,42.8,54.12,2019,10,5,6
3200,2019-10-06,45.24,39.12,52.12,2019,10,6,7
3201,2019-10-07,50.5,43.01,57.51,2019,10,7,1
3202,2019-10-08,54.32,47.1,58.97,2019,10,8,2
3203,2019-10-09,47.89,40.99,55.23,2019,10,9,3
3204,2019-10-10,46.96,38.75,59.13,2019,10,10,4
3205,2019-10-11,48.46,43.56,54.69,2019,10,11,5
3206,2019-10-12,39.22,30.0,47.1,2019,10,12,6
3207,2019-10-13,37.97,30.0,56.41,2019,10,13,7
3208,2019-10-14,42.42,32.07,52.19,2019,10,14,1
3209,2019-10-15,42.57,24.27,55.29,2019,10,15,2
3210,2019-10-16,43.24,34.11,55.05,2019,10,16,3
3211,2019-10-17,47.09,35.99,57.44,2019,10,17,4
3212,2019-10-18,46.08,36.0,52.68,2019,10,18,5
3213,2019-10-19,43.36,36.25,50.99,2019,10,19,6
3214,2019-10-20,41.45,32.3,56.14,2019,10,20,7
3215,2019-10-21,54.34,44.19,60.46,2019,10,21,1
3216,2019-10-22,49.4,38.38,57.88,2019,10,22,2
3217,2019-10-23,45.74,31.4,56.01,2019,10,23,3
3218,2019-10-24,45.4,35.91,58.97,2019,10,24,4
3219,2019-10-25,48.8,39.61,60.16,2019,10,25,5
3220,2019-10-26,45.86,38.99,59.82,2019,10,26,6
3221,2019-10-27,46.11,39.98,56.85,2019,10,27,7
3222,2019-10-28,53.85,45.57,61.5,2019,10,28,1
3223,2019-10-29,53.9,47.05,61.23,2019,10,29,2
3224,2019-10-30,51.96,41.21,60.0,2019,10,30,3
3225,2019-10-31,49.26,38.1,60.0,2019,10,31,4
3226,2019-11-01,32.84,28.9,42.1,2019,11,1,5
3227,2019-11-02,28.44,18.99,39.44,2019,11,2,6
3228,2019-11-03,18.88,6.2,39.96,2019,11,3,7
3229,2019-11-04,28.48,5.95,48.83,2019,11,4,1
3230,2019-11-05,29.62,8.45,48.01,2019,11,5,2
3231,2019-11-06,40.64,33.79,46.51,2019,11,6,3
3232,2019-11-07,39.3,32.11,45.88,2019,11,7,4
3233,2019-11-08,37.59,28.8,49.39,2019,11,8,5
3234,2019-11-09,40.92,36.13,45.53,2019,11,9,6
3235,2019-11-10,37.27,29.0,52.51,2019,11,10,7
3236,2019-11-11,44.74,34.75,52.85,2019,11,11,1
3237,2019-11-12,48.06,38.65,57.55,2019,11,12,2
3238,2019-11-13,48.19,36.32,57.91,2019,11,13,3
3239,2019-11-14,45.52,35.37,58.91,2019,11,14,4
3240,2019-11-15,48.21,37.57,60.46,2019,11,15,5
3241,2019-11-16,45.75,38.56,54.54,2019,11,16,6
3242,2019-11-17,43.33,36.3,55.15,2019,11,17,7
3243,2019-11-18,50.01,35.68,63.05,2019,11,18,1
3244,2019-11-19,57.49,43.73,65.64,2019,11,19,2
3245,2019-11-20,57.85,45.27,64.92,2019,11,20,3
3246,2019-11-21,55.42,41.0,65.35,2019,11,21,4
3247,2019-11-22,46.31,35.88,54.0,2019,11,22,5
3248,2019-11-23,36.78,25.16,52.9,2019,11,23,6
3249,2019-11-24,41.02,30.0,51.8,2019,11,24,7
3250,2019-11-25,47.12,35.38,58.07,2019,11,25,1
3251,2019-11-26,44.81,35.91,54.79,2019,11,26,2
3252,2019-11-27,42.07,30.23,50.53,2019,11,27,3
3253,2019-11-28,40.21,12.56,55.37,2019,11,28,4
3254,2019-11-29,47.53,33.14,56.53,2019,11,29,5
3255,2019-11-30,41.36,35.39,50.01,2019,11,30,6
3256,2019-12-01,43.29,35.86,52.4,2019,12,1,7
3257,2019-12-02,44.82,34.46,51.47,2019,12,2,1
3258,2019-12-03,50.08,37.85,64.26,2019,12,3,2
3259,2019-12-04,53.95,45.89,60.63,2019,12,4,3
3260,2019-12-05,47.67,38.72,58.3,2019,12,5,4
3261,2019-12-06,47.67,40.62,54.6,2019,12,6,5
3262,2019-12-07,47.26,43.5,51.76,2019,12,7,6
3263,2019-12-08,40.98,36.2,48.6,2019,12,8,7
3264,2019-12-09,41.36,28.61,52.17,2019,12,9,1
3265,2019-12-10,46.6,35.41,55.84,2019,12,10,2
3266,2019-12-11,43.4,34.82,54.5,2019,12,11,3
3267,2019-12-12,38.58,29.77,44.59,2019,12,12,4
3268,2019-12-13,27.17,6.25,38.01,2019,12,13,5
3269,2019-12-14,28.03,19.64,36.99,2019,12,14,6
3270,2019-12-15,26.06,5.41,44.59,2019,12,15,7
3271,2019-12-16,40.27,29.19,47.45,2019,12,16,1
3272,2019-12-17,42.89,29.19,56.27,2019,12,17,2
3273,2019-12-18,38.65,26.5,49.1,2019,12,18,3
3274,2019-12-19,22.71,2.27,35.74,2019,12,19,4
3275,2019-12-20,17.43,1.76,32.51,2019,12,20,5
3276,2019-12-21,2.5300000000000002,2.3,5.26,2019,12,21,6
3277,2019-12-22,1.94,0.1,6.6,2019,12,22,7
3278,2019-12-23,23.4,1.0,40.93,2019,12,23,1
3279,2019-12-24,20.96,0.03,36.51,2019,12,24,2
3280,2019-12-25,14.24,4.0,31.0,2019,12,25,3
3281,2019-12-26,25.41,3.92,42.64,2019,12,26,4
3282,2019-12-27,32.72,16.6,44.88,2019,12,27,5
3283,2019-12-28,31.09,20.72,43.75,2019,12,28,6
3284,2019-12-29,31.79,20.97,43.5,2019,12,29,7
3285,2019-12-30,36.73,21.47,47.82,2019,12,30,1
3286,2019-12-31,38.28,28.59,47.73,2019,12,31,2
3287,2020-01-01,35.54,30.0,46.16,2020,1,1,3
3288,2020-01-02,39.99,28.42,46.72,2020,1,2,4
3289,2020-01-03,39.51,29.74,47.23,2020,1,3,5
3290,2020-01-04,35.67,29.84,44.44,2020,1,4,6
3291,2020-01-05,38.18,29.88,53.29,2020,1,5,7
3292,2020-01-06,42.17,31.5,49.01,2020,1,6,1
3293,2020-01-07,47.01,33.01,56.26,2020,1,7,2
3294,2020-01-08,46.81,33.07,55.92,2020,1,8,3
3295,2020-01-09,44.21,33.56,53.31,2020,1,9,4
3296,2020-01-10,40.57,27.65,50.85,2020,1,10,5
3297,2020-01-11,41.84,34.13,56.26,2020,1,11,6
3298,2020-01-12,42.36,37.03,55.98,2020,1,12,7
3299,2020-01-13,46.49,34.1,52.93,2020,1,13,1
3300,2020-01-14,38.68,29.53,46.75,2020,1,14,2
3301,2020-01-15,38.45,16.67,52.8,2020,1,15,3
3302,2020-01-16,38.53,29.72,52.4,2020,1,16,4
3303,2020-01-17,39.4,25.71,51.75,2020,1,17,5
3304,2020-01-18,38.3,32.05,45.0,2020,1,18,6
3305,2020-01-19,29.76,25.8,37.43,2020,1,19,7
3306,2020-01-20,35.71,14.0,50.7,2020,1,20,1
3307,2020-01-21,39.1,28.28,50.0,2020,1,21,2
3308,2020-01-22,47.27,33.7,59.58,2020,1,22,3
3309,2020-01-23,53.95,44.94,62.48,2020,1,23,4
3310,2020-01-24,53.71,42.04,62.3,2020,1,24,5
3311,2020-01-25,48.18,41.96,53.7,2020,1,25,6
3312,2020-01-26,40.01,33.43,48.0,2020,1,26,7
3313,2020-01-27,39.34,31.6,47.12,2020,1,27,1
3314,2020-01-28,38.47,24.99,51.0,2020,1,28,2
3315,2020-01-29,39.77,29.99,46.47,2020,1,29,3
3316,2020-01-30,37.95,25.9,45.29,2020,1,30,4
3317,2020-01-31,37.23,27.0,43.2,2020,1,31,5
3318,2020-02-01,29.23,18.69,40.1,2020,2,1,6
3319,2020-02-02,27.85,11.0,45.19,2020,2,2,7
3320,2020-02-03,40.66,26.49,50.77,2020,2,3,1
3321,2020-02-04,37.82,30.23,43.5,2020,2,4,2
3322,2020-02-05,36.82,23.63,45.66,2020,2,5,3
3323,2020-02-06,38.64,26.0,47.21,2020,2,6,4
3324,2020-02-07,39.87,30.55,48.11,2020,2,7,5
3325,2020-02-08,39.05,32.75,43.28,2020,2,8,6
3326,2020-02-09,30.08,23.6,37.05,2020,2,9,7
3327,2020-02-10,31.81,16.0,48.05,2020,2,10,1
3328,2020-02-11,41.99,37.0,49.15,2020,2,11,2
3329,2020-02-12,44.28,39.46,48.05,2020,2,12,3
3330,2020-02-13,38.23,30.65,46.46,2020,2,13,4
3331,2020-02-14,41.74,37.23,47.43,2020,2,14,5
3332,2020-02-15,35.17,27.5,41.35,2020,2,15,6
3333,2020-02-16,24.48,5.1,37.69,2020,2,16,7
3334,2020-02-17,35.96,27.0,43.4,2020,2,17,1
3335,2020-02-18,38.23,31.69,43.5,2020,2,18,2
3336,2020-02-19,42.76,37.58,50.33,2020,2,19,3
3337,2020-02-20,42.53,37.22,47.66,2020,2,20,4
3338,2020-02-21,39.29,29.95,50.24,2020,2,21,5
3339,2020-02-22,39.72,36.85,46.5,2020,2,22,6
3340,2020-02-23,36.48,30.01,48.38,2020,2,23,7
3341,2020-02-24,41.62,35.0,47.2,2020,2,24,1
3342,2020-02-25,32.78,25.97,41.82,2020,2,25,2
3343,2020-02-26,31.97,24.48,42.17,2020,2,26,3
3344,2020-02-27,30.62,20.87,41.23,2020,2,27,4
3345,2020-02-28,33.92,26.5,43.88,2020,2,28,5
3346,2020-02-29,16.6,9.04,24.03,2020,2,29,6
3347,2020-03-01,14.22,5.64,28.0,2020,3,1,7
3348,2020-03-02,21.89,9.25,37.75,2020,3,2,1
3349,2020-03-03,26.14,18.96,40.2,2020,3,3,2
3350,2020-03-04,32.6,23.57,43.58,2020,3,4,3
3351,2020-03-05,25.15,21.41,30.24,2020,3,5,4
3352,2020-03-06,21.43,9.56,35.46,2020,3,6,5
3353,2020-03-07,27.73,24.0,37.61,2020,3,7,6
3354,2020-03-08,26.88,22.9,34.86,2020,3,8,7
3355,2020-03-09,32.52,24.47,40.5,2020,3,9,1
3356,2020-03-10,34.54,25.5,44.5,2020,3,10,2
3357,2020-03-11,38.63,36.19,48.28,2020,3,11,3
3358,2020-03-12,38.78,36.38,41.58,2020,3,12,4
3359,2020-03-13,33.99,22.81,42.5,2020,3,13,5
3360,2020-03-14,35.59,30.07,40.67,2020,3,14,6
3361,2020-03-15,26.8,14.0,37.68,2020,3,15,7
3362,2020-03-16,27.02,19.92,37.03,2020,3,16,1
3363,2020-03-17,28.43,21.8,39.43,2020,3,17,2
3364,2020-03-18,30.69,23.69,40.38,2020,3,18,3
3365,2020-03-19,30.43,28.29,36.42,2020,3,19,4
3366,2020-03-20,28.08,24.09,35.03,2020,3,20,5
3367,2020-03-21,27.65,22.54,34.83,2020,3,21,6
3368,2020-03-22,27.53,23.5,32.57,2020,3,22,7
3369,2020-03-23,29.04,23.5,33.99,2020,3,23,1
3370,2020-03-24,27.41,20.74,34.06,2020,3,24,2
3371,2020-03-25,31.59,28.51,34.48,2020,3,25,3
3372,2020-03-26,22.82,16.82,32.46,2020,3,26,4
3373,2020-03-27,25.07,18.25,30.75,2020,3,27,5
3374,2020-03-28,27.94,24.0,31.48,2020,3,28,6
3375,2020-03-29,19.37,14.0,27.13,2020,3,29,7
3376,2020-03-30,19.05,13.0,28.98,2020,3,30,1
3377,2020-03-31,20.55,10.7,30.01,2020,3,31,2
3378,2020-04-01,26.2,19.25,31.01,2020,4,1,3
3379,2020-04-02,23.9,17.07,28.1,2020,4,2,4
3380,2020-04-03,23.73,18.15,30.11,2020,4,3,5
3381,2020-04-04,16.24,8.6,25.1,2020,4,4,6
3382,2020-04-05,8.16,1.95,22.65,2020,4,5,7
3383,2020-04-06,24.83,15.0,30.19,2020,4,6,1
3384,2020-04-07,22.45,16.25,28.51,2020,4,7,2
3385,2020-04-08,23.62,20.0,30.0,2020,4,8,3
3386,2020-04-09,22.32,15.59,27.99,2020,4,9,4
3387,2020-04-10,19.07,14.81,27.69,2020,4,10,5
3388,2020-04-11,22.02,17.99,29.0,2020,4,11,6
3389,2020-04-12,17.82,13.5,28.03,2020,4,12,7
3390,2020-04-13,22.26,16.01,29.51,2020,4,13,1
3391,2020-04-14,21.95,16.0,26.9,2020,4,14,2
3392,2020-04-15,16.61,12.13,25.5,2020,4,15,3
3393,2020-04-16,12.73,7.96,19.5,2020,4,16,4
3394,2020-04-17,14.54,9.55,24.67,2020,4,17,5
3395,2020-04-18,21.28,17.5,26.01,2020,4,18,6
3396,2020-04-19,13.3,5.33,16.51,2020,4,19,7
3397,2020-04-20,11.12,3.9699999999999998,18.33,2020,4,20,1
3398,2020-04-21,9.24,5.0,11.43,2020,4,21,2
3399,2020-04-22,9.99,3.5,22.19,2020,4,22,3
3400,2020-04-23,17.75,12.69,23.94,2020,4,23,4
3401,2020-04-24,18.82,10.0,23.87,2020,4,24,5
3402,2020-04-25,17.63,14.01,22.7,2020,4,25,6
3403,2020-04-26,15.22,11.8,25.15,2020,4,26,7
3404,2020-04-27,19.99,13.64,24.1,2020,4,27,1
3405,2020-04-28,18.59,12.21,24.56,2020,4,28,2
3406,2020-04-29,10.69,5.6899999999999995,15.5,2020,4,29,3
3407,2020-04-30,7.5,5.3,12.04,2020,4,30,4
3408,2020-05-01,4.63,1.02,15.39,2020,5,1,5
3409,2020-05-02,11.31,5.25,24.38,2020,5,2,6
3410,2020-05-03,14.15,7.65,23.01,2020,5,3,7
3411,2020-05-04,16.15,10.5,22.51,2020,5,4,1
3412,2020-05-05,18.24,14.27,25.34,2020,5,5,2
3413,2020-05-06,22.39,20.01,26.55,2020,5,6,3
3414,2020-05-07,20.94,17.04,25.77,2020,5,7,4
3415,2020-05-08,20.05,15.74,26.12,2020,5,8,5
3416,2020-05-09,18.71,12.5,22.93,2020,5,9,6
3417,2020-05-10,12.71,2.9699999999999998,20.7,2020,5,10,7
3418,2020-05-11,15.32,10.7,21.85,2020,5,11,1
3419,2020-05-12,24.24,22.26,27.94,2020,5,12,2
3420,2020-05-13,25.3,22.67,28.01,2020,5,13,3
3421,2020-05-14,24.47,21.89,29.11,2020,5,14,4
3422,2020-05-15,20.14,15.3,23.14,2020,5,15,5
3423,2020-05-16,16.19,11.03,23.56,2020,5,16,6
3424,2020-05-17,15.62,9.5,27.48,2020,5,17,7
3425,2020-05-18,26.12,23.13,29.0,2020,5,18,1
3426,2020-05-19,26.06,23.73,28.0,2020,5,19,2
3427,2020-05-20,26.83,24.0,28.18,2020,5,20,3
3428,2020-05-21,28.12,26.46,30.69,2020,5,21,4
3429,2020-05-22,29.44,26.01,31.19,2020,5,22,5
3430,2020-05-23,17.48,7.99,28.6,2020,5,23,6
3431,2020-05-24,11.49,7.66,28.02,2020,5,24,7
3432,2020-05-25,23.79,18.99,27.51,2020,5,25,1
3433,2020-05-26,22.21,17.0,27.4,2020,5,26,2
3434,2020-05-27,25.05,19.4,29.01,2020,5,27,3
3435,2020-05-28,29.29,28.52,30.7,2020,5,28,4
3436,2020-05-29,33.08,28.41,35.0,2020,5,29,5
3437,2020-05-30,29.71,20.9,34.15,2020,5,30,6
3438,2020-05-31,29.7,23.5,36.19,2020,5,31,7
3439,2020-06-01,34.23,32.9,36.67,2020,6,1,1
3440,2020-06-02,34.86,32.67,37.01,2020,6,2,2
3441,2020-06-03,32.67,25.78,36.15,2020,6,3,3
3442,2020-06-04,24.12,16.0,33.04,2020,6,4,4
3443,2020-06-05,27.7,21.7,35.66,2020,6,5,5
3444,2020-06-06,28.52,21.4,33.69,2020,6,6,6
3445,2020-06-07,19.6,10.64,32.09,2020,6,7,7
3446,2020-06-08,27.0,20.02,32.09,2020,6,8,1
3447,2020-06-09,29.07,22.74,32.93,2020,6,9,2
3448,2020-06-10,30.72,24.02,34.89,2020,6,10,3
3449,2020-06-11,23.71,19.1,30.34,2020,6,11,4
3450,2020-06-12,20.29,16.0,26.01,2020,6,12,5
3451,2020-06-13,21.2,15.84,33.79,2020,6,13,6
3452,2020-06-14,26.61,14.8,33.2,2020,6,14,7
3453,2020-06-15,31.76,23.07,36.39,2020,6,15,1
3454,2020-06-16,31.07,23.4,36.21,2020,6,16,2
3455,2020-06-17,34.26,29.73,37.46,2020,6,17,3
3456,2020-06-18,35.34,30.72,36.99,2020,6,18,4
3457,2020-06-19,33.6,27.99,37.8,2020,6,19,5
3458,2020-06-20,31.8,24.8,36.57,2020,6,20,6
3459,2020-06-21,25.91,21.4,33.0,2020,6,21,7
3460,2020-06-22,30.35,21.5,37.63,2020,6,22,1
3461,2020-06-23,34.54,29.0,39.5,2020,6,23,2
3462,2020-06-24,37.41,32.72,41.02,2020,6,24,3
3463,2020-06-25,39.43,34.76,42.09,2020,6,25,4
3464,2020-06-26,37.76,32.18,40.13,2020,6,26,5
3465,2020-06-27,30.46,26.13,39.84,2020,6,27,6
3466,2020-06-28,29.53,26.1,39.07,2020,6,28,7
3467,2020-06-29,37.4,30.91,39.84,2020,6,29,1
3468,2020-06-30,37.57,31.98,40.01,2020,6,30,2
3469,2020-07-01,37.45,27.5,40.44,2020,7,1,3
3470,2020-07-02,34.51,27.5,41.37,2020,7,2,4
3471,2020-07-03,34.91,27.62,38.95,2020,7,3,5
3472,2020-07-04,28.68,25.7,38.41,2020,7,4,6
3473,2020-07-05,25.86,22.88,38.0,2020,7,5,7
3474,2020-07-06,28.39,18.5,37.23,2020,7,6,1
3475,2020-07-07,35.2,27.15,40.84,2020,7,7,2
3476,2020-07-08,37.79,29.55,40.6,2020,7,8,3
3477,2020-07-09,39.95,30.0,43.82,2020,7,9,4
3478,2020-07-10,37.95,29.52,42.94,2020,7,10,5
3479,2020-07-11,29.11,25.74,37.73,2020,7,11,6
3480,2020-07-12,28.8,24.1,41.2,2020,7,12,7
3481,2020-07-13,33.96,25.1,39.27,2020,7,13,1
3482,2020-07-14,33.62,26.77,38.3,2020,7,14,2
3483,2020-07-15,31.06,26.0,37.11,2020,7,15,3
3484,2020-07-16,34.89,27.04,39.93,2020,7,16,4
3485,2020-07-17,32.17,26.5,37.0,2020,7,17,5
3486,2020-07-18,30.83,25.75,39.45,2020,7,18,6
3487,2020-07-19,30.45,25.6,40.42,2020,7,19,7
3488,2020-07-20,35.55,26.0,41.0,2020,7,20,1
3489,2020-07-21,36.07,26.51,42.93,2020,7,21,2
3490,2020-07-22,40.84,38.43,43.9,2020,7,22,3
3491,2020-07-23,42.04,38.58,44.0,2020,7,23,4
3492,2020-07-24,36.1,28.3,41.59,2020,7,24,5
3493,2020-07-25,33.32,28.3,38.56,2020,7,25,6
3494,2020-07-26,29.78,27.1,40.99,2020,7,26,7
3495,2020-07-27,38.28,34.0,40.6,2020,7,27,1
3496,2020-07-28,35.89,29.7,40.7,2020,7,28,2
3497,2020-07-29,37.75,28.41,43.78,2020,7,29,3
3498,2020-07-30,40.45,34.0,44.92,2020,7,30,4
3499,2020-07-31,42.07,35.0,46.15,2020,7,31,5
3500,2020-08-01,33.5,29.89,38.78,2020,8,1,6
3501,2020-08-02,28.64,23.86,38.43,2020,8,2,7
3502,2020-08-03,36.62,27.44,41.53,2020,8,3,1
3503,2020-08-04,35.4,28.5,41.2,2020,8,4,2
3504,2020-08-05,36.43,30.3,43.4,2020,8,5,3
3505,2020-08-06,37.36,29.77,46.15,2020,8,6,4
